tau_pre,tau_post,delta_macro_f1,delta_tail_f1,delta_benign_fpr,accepted,changed,helpful,harmful,proposal_rate,harmful_fraction,feasible,reason
-inf,0.0,0.06478981970731379,-0.046560550062359374,0.0033112582781457123,101156,7802,7396,13,1.0,0.0017546227561074368,False,"benign_fpr,tail_f1,protected_class_f1"
-inf,0.004634788958355784,0.06514237025932579,-0.044854643451958,0.0033112582781457123,92663,7789,7390,13,1.0,0.001756044846683777,False,"benign_fpr,tail_f1,protected_class_f1"
-inf,0.030785419046878815,0.06611297102682812,-0.03977631971915985,0.0033112582781457123,61775,7712,7350,7,1.0,0.0009514747859181732,False,"benign_fpr,tail_f1,protected_class_f1"
-inf,0.07892122119665146,0.07459666792248221,-0.03258131011369203,0.0016556291390728006,30888,7590,7281,4,1.0,0.000549073438572409,False,"benign_fpr,tail_f1,protected_class_f1"
-inf,0.1389644891023636,0.07613239370536551,-0.019229538275401303,0.0016556291390728006,12355,7037,6813,3,1.0,0.00044014084507042255,False,"benign_fpr,tail_f1,protected_class_f1"
-inf,0.23198936879634857,0.07536550920646679,-0.0010643674091391775,0.0016556291390728006,6177,5322,5302,1,1.0,0.00018857250612860644,False,"benign_fpr,tail_f1"
-inf,0.6362557709217072,0.024950910254781022,0.0,0.0,1236,991,991,0,1.0,0.0,True,
0.0,0.0,0.06478981970731379,-0.046560550062359374,0.0033112582781457123,101156,7802,7396,13,1.0,0.0017546227561074368,False,"benign_fpr,tail_f1,protected_class_f1"
0.0,0.004634788958355784,0.06514237025932579,-0.044854643451958,0.0033112582781457123,92663,7789,7390,13,1.0,0.001756044846683777,False,"benign_fpr,tail_f1,protected_class_f1"
0.0,0.030785419046878815,0.06611297102682812,-0.03977631971915985,0.0033112582781457123,61775,7712,7350,7,1.0,0.0009514747859181732,False,"benign_fpr,tail_f1,protected_class_f1"
0.0,0.07892122119665146,0.07459666792248221,-0.03258131011369203,0.0016556291390728006,30888,7590,7281,4,1.0,0.000549073438572409,False,"benign_fpr,tail_f1,protected_class_f1"
0.0,0.1389644891023636,0.07613239370536551,-0.019229538275401303,0.0016556291390728006,12355,7037,6813,3,1.0,0.00044014084507042255,False,"benign_fpr,tail_f1,protected_class_f1"
