arm,split,class,support,global_f1,system_f1,delta_f1,precision,recall,helpful,harmful,net_correction
expert2_always,full_test,ransomware,709,0.13968527699935332,0.12239902080783353,-0.017286256191519786,0.0655770782889427,0.9167842031029619,3,1,0.0028208744710860366
expert2_always,full_test,scanning,6029,0.1479109484598963,0.16685954111311702,0.018948592653220714,0.09198707043211977,0.8968319787692818,4922,0,0.8163874606070658
expert2_always,full_test,xss,343854,0.8099992625524115,0.8473464558156688,0.037347193263257306,0.7570067155556064,0.9621699907518889,24695,1396,0.067758409092231
expert3_always,full_test,backdoor,40030,0.9988014981273409,0.9984029545341119,-0.0003985435932289949,0.9973079415723616,0.9995003747189608,8,0,0.00019985011241568823
expert3_always,full_test,benign,1474302,0.9106389854364749,0.890109200381102,-0.02052978505537295,0.9981085685049684,0.8031997514756135,18495,102419,-0.05692456498058064
expert3_always,full_test,ddos,103338,0.9726375066372436,0.9655901484776046,-0.007047358159638972,0.9505531595724733,0.9811105304921713,2123,569,0.015038030540556233
expert3_always,full_test,dos,22458,0.9839367271917121,0.7576023845212867,-0.2263343426704254,0.6178793243964814,0.9789829904711016,41,137,-0.004274646005877639
expert3_always,full_test,injection,68891,0.9294372810927289,0.8473132832400202,-0.08212399785270874,0.7562621082621083,0.963289834666357,342,188,0.002235415366303291
expert3_always,full_test,mitm,1161,0.055802456149577934,0.038301554024824463,-0.01750090212475347,0.019528002578850037,0.9913867355727821,91,1,0.07751937984496124
expert3_always,full_test,password,210951,0.8905535611474243,0.892080196992931,0.0015266358455066076,0.8071874352301776,0.9969281965954179,200,260,-0.0002844262411650099
expert3_always,full_test,ransomware,709,0.13968527699935332,0.03045798132503335,-0.10922729567431996,0.015472882925617222,0.9661495063469676,37,0,0.05218617771509168
expert3_always,full_test,scanning,6029,0.1479109484598963,0.4446595676024524,0.2967486191425561,0.3290091524074811,0.6856858517167026,3649,0,0.6052413335544866
expert3_always,full_test,xss,343854,0.8099992625524115,0.8615569761915712,0.05155771363915973,0.7682743441468783,0.9806225898200981,31351,1707,0.08621100816044018
expert4_always,full_test,backdoor,40030,0.9988014981273409,0.9988266719924108,2.5173865069949564e-05,0.9981538768585969,0.9995003747189608,8,0,0.00019985011241568823
expert4_always,full_test,benign,1474302,0.9106389854364749,0.891229856650769,-0.019409128785705887,0.9981631376031973,0.8049911076563689,19780,101063,-0.05513320879982527
expert4_always,full_test,ddos,103338,0.9726375066372436,0.9647596029843047,-0.007877903652938834,0.9525390477627707,0.9772977994542182,2036,876,0.011225299502603108
expert4_always,full_test,dos,22458,0.9839367271917121,0.4594176309612881,-0.524519096230424,0.29839300217017933,0.9979517321221836,330,0,0.014694095645204382
expert4_always,full_test,injection,68891,0.9294372810927289,0.8467046785309759,-0.08273260256175308,0.7571415491668193,0.9602996037218214,352,404,-0.00075481557823228
expert4_always,full_test,mitm,1161,0.055802456149577934,0.061367402576575615,0.0055649464269976814,0.03166634485421896,0.9888027562446167,88,1,0.07493540051679587
expert4_always,full_test,password,210951,0.8905535611474243,0.8919889162822868,0.0014353551348624816,0.8073364545206647,0.9964731146095539,181,337,-0.0007395082270290257
expert4_always,full_test,ransomware,709,0.13968527699935332,0.09646074189658842,-0.0432245351027649,0.05078416728902166,0.9590973201692524,32,0,0.045133991537376586
expert4_always,full_test,scanning,6029,0.1479109484598963,0.17193892016687592,0.024027971706979623,0.09792613439756395,0.7040968651517665,3760,0,0.6236523469895505
expert4_always,full_test,xss,343854,0.8099992625524115,0.8358371357912316,0.02583787323882014,0.7594318211524705,0.9293362880757531,13611,1602,0.0349247064160952
expert5_always,full_test,backdoor,40030,0.9988014981273409,0.9989514679448772,0.00014996981753634397,0.9983034778703658,0.9996002997751686,12,0,0.00029977516862353236
expert5_always,full_test,benign,1474302,0.9106389854364749,0.8351081034599734,-0.07553088197650148,0.9978376075304799,0.7180129986936191,18670,228185,-0.1421113177625751
expert5_always,full_test,ddos,103338,0.9726375066372436,0.9633900646622023,-0.009247441975041237,0.9551793018167982,0.9717432115968956,2003,1417,0.005670711645280536
expert5_always,full_test,dos,22458,0.9839367271917121,0.9784554192906861,-0.005481307901025967,0.9711804184761152,0.9858402351055303,58,0,0.002582598628551073
expert5_always,full_test,injection,68891,0.9294372810927289,0.9432084652362528,0.013771184143523851,0.9524070264750714,0.9341858878518239,304,2155,-0.026868531448229812
expert5_always,full_test,mitm,1161,0.055802456149577934,0.03361618315636708,-0.022186272993210854,0.017102130609046803,0.9776055124892334,75,1,0.06373815676141258
expert5_always,full_test,password,210951,0.8905535611474243,0.8852084230820086,-0.0053451380654157,0.8045636574388159,0.9838208873150637,251,3076,-0.013391735521519215
expert5_always,full_test,ransomware,709,0.13968527699935332,0.09793442149357215,-0.04175085550578117,0.05160995661109843,0.9562764456981664,30,0,0.04231311706629055
expert5_always,full_test,scanning,6029,0.1479109484598963,0.16227563766138345,0.014364689201487146,0.09289525549199634,0.6410681705092055,3382,2,0.5606236523469895
expert5_always,full_test,xss,343854,0.8099992625524115,0.7309751476747018,-0.07902411487770966,0.5762731479540236,0.9992176912294172,36145,107,0.10480610956975926
expert6_always,full_test,backdoor,40030,0.9988014981273409,0.9968737155454805,-0.0019277825818603267,0.9940631442978861,0.9997002248313764,16,0,0.00039970022483137646
expert6_always,full_test,benign,1474302,0.9106389854364749,0.8474153331084711,-0.06322365232800387,0.9982433001675763,0.736182953017767,18283,201010,-0.12394136343842713
expert6_always,full_test,ddos,103338,0.9726375066372436,0.9747830081477721,0.0021455015105285025,0.9741753409299584,0.9753914339352416,1977,1014,0.009318933983626546
expert6_always,full_test,dos,22458,0.9839367271917121,0.9253112033195021,-0.058625523872209984,0.8739904988123516,0.9830349986641731,23,28,-0.00022263781280612699
expert6_always,full_test,injection,68891,0.9294372810927289,0.458528481646051,-0.47090879944667796,0.2976728271273946,0.997619427791729,2548,29,0.03656500849167525
expert6_always,full_test,mitm,1161,0.055802456149577934,0.03375726636961846,-0.022045189779959472,0.01717279373132984,0.9853574504737296,86,3,0.0714900947459087
expert6_always,full_test,password,210951,0.8905535611474243,0.889354711022392,-0.0011988501250322914,0.806933465149239,0.9905286061692051,189,1599,-0.006684016667377732
expert6_always,full_test,ransomware,709,0.13968527699935332,0.1299686936723271,-0.009716583327026213,0.06967046379170057,0.9661495063469676,37,0,0.05218617771509168
expert6_always,full_test,scanning,6029,0.1479109484598963,0.16588018254199438,0.01796923408209808,0.09393832754145955,0.7084093547852048,3786,0,0.6279648366229889
expert6_always,full_test,xss,343854,0.8099992625524115,0.8221898810033388,0.012190618450927282,0.7612216085007307,0.893774683441228,4848,5067,-0.000636898218429915
expert7_always,full_test,backdoor,40030,0.9988014981273409,0.9980044898977302,-0.0007970082296107073,0.9965130759651307,0.9995003747189608,8,0,0.00019985011241568823
expert7_always,full_test,benign,1474302,0.9106389854364749,0.8894805972753421,-0.021158388161132802,0.9980388864182759,0.8022216615049019,19309,104675,-0.0579026549512922
expert7_always,full_test,ddos,103338,0.9726375066372436,0.9620360814891259,-0.010601425148117682,0.9501066379782195,0.9742689039849813,1978,1131,0.008196404033366234
expert7_always,full_test,dos,22458,0.9839367271917121,0.9537744681777603,-0.030162259013951753,0.9332310707742127,0.9752426752159586,59,239,-0.008014961261020572
expert7_always,full_test,injection,68891,0.9294372810927289,0.8844777350558121,-0.044959546036916875,0.8163566034260453,0.9650026854015764,478,206,0.003948266101522695
expert7_always,full_test,mitm,1161,0.055802456149577934,0.03305353803331449,-0.022748918116263443,0.016809696540741395,0.9819121447028424,84,5,0.06804478897502153
expert7_always,full_test,password,210951,0.8905535611474243,0.8843368429901436,-0.006216718157280754,0.794313629997093,0.9973737977065764,249,215,0.0001611748699935056
expert7_always,full_test,ransomware,709,0.13968527699935332,0.06508549365692223,-0.07459978334243109,0.03374233128834356,0.9153737658674189,2,1,0.0014104372355430183
expert7_always,full_test,scanning,6029,0.1479109484598963,0.15895758328916829,0.011046634829271984,0.08932018895050318,0.7213468236855199,3864,0,0.6409023055233041
expert7_always,full_test,xss,343854,0.8099992625524115,0.8617259065727729,0.05172664402036142,0.7714146482745304,0.975986901417462,30466,2416,0.08157531975780419
legacy,full_test,backdoor,40030,0.9988014981273409,0.9988014981273409,0.0,0.998302969802845,0.9993005246065451,0,0,0.0
legacy,full_test,benign,1474302,0.9106389854364749,0.9109285289686024,0.00028954353212751194,0.9681188365234347,0.8601182118724657,0,9,-6.104583728435558e-06
legacy,full_test,ddos,103338,0.9726375066372436,0.9726375066372436,0.0,0.979292349646371,0.966072499951615,0,0,0.0
legacy,full_test,dos,22458,0.9839367271917121,0.9839367271917121,0.0,0.9846167565880412,0.9832576364769793,0,0,0.0
legacy,full_test,injection,68891,0.9294372810927289,0.9294372810927289,0.0,0.8998341895675338,0.9610544193000538,0,0,0.0
legacy,full_test,mitm,1161,0.055802456149577934,0.055802456149577934,0.0,0.02877990560407964,0.9138673557278209,0,0,0.0
legacy,full_test,password,210951,0.8905535611474243,0.8905535611474243,0.0,0.8045058723195949,0.9972126228365829,0,0,0.0
legacy,full_test,ransomware,709,0.13968527699935332,0.13968527699935332,0.0,0.07562142607072003,0.9139633286318759,0,0,0.0
legacy,full_test,scanning,6029,0.1479109484598963,0.3701220329891377,0.2222110845292414,0.9663865546218487,0.22889368054403716,895,0,0.1484491623818212
legacy,full_test,xss,343854,0.8099992625524115,0.8099954963378115,-3.7662145999650676e-06,0.7401378487129627,0.8944144898707009,1,0,2.908211043058973e-06
