round,expert,coverage,regime_tune_rows,marginal,action
0,2,0.6719,11,,dropped(min-support)
0,3,0.5466,4,,dropped(min-support)
0,5,0.6682,0,,dropped(min-support)
0,8,0.6679,32,,dropped(min-support)
0,1,0.317,2316,7.206,kept(prune off)
0,4,0.1615,81280,0.0012,kept(prune off)
0,6,0.6663,85,4.3077,kept(prune off)
0,7,0.6556,2079,0.0161,kept(prune off)
