class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3497963,0,0,4963,0
bot,41542,41415,0,0,127,0
brute_force,115040,115020,0,0,20,0
ddos,264872,211601,4612,0,48659,0
dos,60594,38863,0,0,21731,0
infiltration,37631,10065,38,0,27528,0
web_attacks,509,470,0,0,39,0
