cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15727,0.6622330222355984,33.507537685917924,0,0,0,0,0,15727,0
1,1929407,0.03861220389646368,0.014836196032597613,1736321,20642,18691,131246,19599,2908,0
2,252,0.006903349389701699,288.7866475683418,0,0,0,0,0,0,252
3,427,0.00048344359757135434,0.8393435552108331,0,0,0,427,0,0,0
