cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15861,0.5828404611897785,34.263994055514154,0,0,0,0,0,15844,17
1,1928019,0.04229659733456438,0.017843589956987108,1736288,20642,18633,131268,19618,1570,0
2,290,0.010000992181426731,176.31768640380955,0,0,0,0,0,55,235
