expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.1853177675445372,9e-05
1,bot,31156,-0.5487032532624119,0.00012838618564642445
1,brute_force,86279,-0.37258036721865256,0.0
1,ddos,100000,-0.06749171816730098,0.04756
1,dos,45446,-0.16299221140997916,0.3490516217048805
1,infiltration,28224,17.067722329806887,0.9267998866213152
1,web_attacks,381,136.79261533248823,0.5748031496062992
2,benign,100000,0.00010418780757817965,0.41972
2,bot,31156,-0.18842556837323468,0.0015406342277570933
2,brute_force,86279,-1.4876216515115088,0.009272244694537489
2,ddos,100000,-0.1868518314035959,0.00044
2,dos,45446,-1.9693638529196165,0.015644941248954804
2,infiltration,28224,-6.769706139389714,0.18611819727891157
2,web_attacks,381,89.02444142598338,0.6535433070866141
3,benign,100000,-0.06439157248835281,0.0005
3,bot,31156,-0.2575162002243693,0.007735267685197073
3,brute_force,86279,1.0132247603007978,0.6723304628009134
3,ddos,100000,-0.037365946453805136,0.09781
3,dos,45446,0.3690579895522262,0.3569731109448576
3,infiltration,28224,13.254748987587556,0.9288903061224489
3,web_attacks,381,152.60703925434976,0.6036745406824147
