round,expert,coverage,regime_tune_rows,marginal,action
0,2,0.6569,23,,dropped(min-support)
0,3,0.1651,11,,dropped(min-support)
0,4,0.254,0,,dropped(min-support)
0,7,0.3552,2,,dropped(min-support)
0,8,0.0416,0,,dropped(min-support)
0,1,0.0724,2293,6.4751,kept(prune off)
0,5,0.1493,82947,0.0027,kept(prune off)
0,6,0.1184,113,9.0394,kept(prune off)
