arm,tau_pre,tau_post,delta_macro_f1,delta_tail_f1,delta_benign_fpr,helpful,harmful,changed,feasible,reason
decision_post_raw,0.819178283214569,0.0190883897244928,0.015131532706422646,0.03632734757100409,0.007525195968643983,937,168,1105,False,benign_fpr
decision_post_raw,0.819178283214569,0.025076736696064472,0.015216382973387788,0.03649610094780403,0.007346024636057269,933,164,1097,False,benign_fpr
decision_post_raw,0.819178283214569,0.21494646966457345,0.0181417901317229,0.04256079640400401,0.002687569988801375,841,60,901,False,benign_fpr
decision_post_raw,0.819178283214569,0.6335415244102478,0.018162638120165053,0.042389307621961525,0.0012541993281073305,762,28,790,False,benign_fpr
decision_post_raw,0.819178283214569,0.8705101013183594,0.016134852086246876,0.037639549777842896,0.0009854423292271486,660,22,682,False,benign_fpr
decision_post_raw,0.819178283214569,0.929574728012085,0.005404618143108664,0.012595165237061279,0.00022396416573333688,202,5,207,True,
decision_post_raw,0.819178283214569,0.9631971716880798,0.003524450439972404,0.008212035175691912,0.00013437849943997993,130,3,133,True,
decision_post_raw,0.819178283214569,0.9705747365951538,0.0018178277987781488,0.004231736382836915,4.479283314662297e-05,66,1,67,True,
decision_post_raw,0.819178283214569,0.9774828553199768,0.00033579001982486645,0.0007803507157431167,0.0,12,0,12,False,support
decision_post_raw,0.819178283214569,0.9825287461280823,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.8568300747871399,0.0,0.01772298729176036,0.041602615475213045,0.002777155655094732,826,62,888,False,benign_fpr
decision_post_raw,0.8568300747871399,0.0002867408038582,0.01772298729176036,0.041602615475213045,0.002777155655094732,826,62,888,False,benign_fpr
decision_post_raw,0.8568300747871399,0.0053338916040956,0.01772298729176036,0.041602615475213045,0.002777155655094732,826,62,888,False,benign_fpr
decision_post_raw,0.8568300747871399,0.0190883897244928,0.017774673741483116,0.041715681315025566,0.002732362821948109,826,61,887,False,benign_fpr
decision_post_raw,0.8568300747871399,0.025076736696064472,0.017826575749383178,0.041829250461491774,0.002687569988801375,826,60,886,False,benign_fpr
decision_post_raw,0.8568300747871399,0.21494646966457345,0.01864879176808698,0.043600277971999946,0.0017917133258675833,814,40,854,False,benign_fpr
decision_post_raw,0.8568300747871399,0.6335415244102478,0.018117136151110103,0.04228366354439228,0.0012541993281073305,760,28,788,False,benign_fpr
decision_post_raw,0.8568300747871399,0.8705101013183594,0.016134852086246876,0.037639549777842896,0.0009854423292271486,660,22,682,False,benign_fpr
decision_post_raw,0.8568300747871399,0.929574728012085,0.005404618143108664,0.012595165237061279,0.00022396416573333688,202,5,207,True,
decision_post_raw,0.8568300747871399,0.9631971716880798,0.003524450439972404,0.008212035175691912,0.00013437849943997993,130,3,133,True,
decision_post_raw,0.8568300747871399,0.9705747365951538,0.0018178277987781488,0.004231736382836915,4.479283314662297e-05,66,1,67,True,
decision_post_raw,0.8568300747871399,0.9774828553199768,0.00033579001982486645,0.0007803507157431167,0.0,12,0,12,False,support
decision_post_raw,0.8568300747871399,0.9825287461280823,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9473111629486084,0.0,0.01627369312264504,0.037989651769384125,0.0011646136618138625,675,26,701,False,benign_fpr
decision_post_raw,0.9473111629486084,0.0002867408038582,0.01627369312264504,0.037989651769384125,0.0011646136618138625,675,26,701,False,benign_fpr
decision_post_raw,0.9473111629486084,0.0053338916040956,0.01627369312264504,0.037989651769384125,0.0011646136618138625,675,26,701,False,benign_fpr
decision_post_raw,0.9473111629486084,0.0190883897244928,0.01627369312264504,0.037989651769384125,0.0011646136618138625,675,26,701,False,benign_fpr
decision_post_raw,0.9473111629486084,0.025076736696064472,0.01627369312264504,0.037989651769384125,0.0011646136618138625,675,26,701,False,benign_fpr
decision_post_raw,0.9473111629486084,0.21494646966457345,0.016326491514889407,0.03810532429552299,0.0011198208286673506,675,25,700,False,benign_fpr
decision_post_raw,0.9473111629486084,0.6335415244102478,0.016016353709391917,0.037336655751637915,0.0008062709966404347,646,18,664,False,benign_fpr
decision_post_raw,0.9473111629486084,0.8705101013183594,0.014636318765551048,0.03411787146045109,0.0007166853303469667,584,16,600,False,benign_fpr
decision_post_raw,0.9473111629486084,0.929574728012085,0.0052450249562493445,0.012224361282507756,0.00022396416573333688,196,5,201,True,
decision_post_raw,0.9473111629486084,0.9631971716880798,0.003361787841845376,0.007834069081427641,0.00013437849943997993,124,3,127,True,
decision_post_raw,0.9473111629486084,0.9705747365951538,0.0018178277987781488,0.004231736382836915,4.479283314662297e-05,66,1,67,True,
decision_post_raw,0.9473111629486084,0.9774828553199768,0.00033579001982486645,0.0007803507157431167,0.0,12,0,12,False,support
decision_post_raw,0.9473111629486084,0.9825287461280823,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9477265477180481,0.0,0.015855573768460696,0.037018783879707806,0.0011646136618138625,657,26,683,False,benign_fpr
decision_post_raw,0.9477265477180481,0.0002867408038582,0.015855573768460696,0.037018783879707806,0.0011646136618138625,657,26,683,False,benign_fpr
decision_post_raw,0.9477265477180481,0.0053338916040956,0.015855573768460696,0.037018783879707806,0.0011646136618138625,657,26,683,False,benign_fpr
decision_post_raw,0.9477265477180481,0.0190883897244928,0.015855573768460696,0.037018783879707806,0.0011646136618138625,657,26,683,False,benign_fpr
decision_post_raw,0.9477265477180481,0.025076736696064472,0.015855573768460696,0.037018783879707806,0.0011646136618138625,657,26,683,False,benign_fpr
decision_post_raw,0.9477265477180481,0.21494646966457345,0.015907430910304665,0.03713226015676574,0.0011198208286673506,657,25,682,False,benign_fpr
decision_post_raw,0.9477265477180481,0.6335415244102478,0.015588394509016612,0.036342828016131645,0.0008062709966404347,628,18,646,False,benign_fpr
decision_post_raw,0.9477265477180481,0.8705101013183594,0.014346660273823364,0.03344516383932927,0.0007166853303469667,572,16,588,False,benign_fpr
decision_post_raw,0.9477265477180481,0.929574728012085,0.0052450249562493445,0.012224361282507756,0.00022396416573333688,196,5,201,True,
decision_post_raw,0.9477265477180481,0.9631971716880798,0.003361787841845376,0.007834069081427641,0.00013437849943997993,124,3,127,True,
decision_post_raw,0.9477265477180481,0.9705747365951538,0.0018178277987781488,0.004231736382836915,4.479283314662297e-05,66,1,67,True,
decision_post_raw,0.9477265477180481,0.9774828553199768,0.00033579001982486645,0.0007803507157431167,0.0,12,0,12,False,support
decision_post_raw,0.9477265477180481,0.9825287461280823,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9683557152748108,0.0,0.008389301918246161,0.019593905504904585,0.0006270996640536097,328,14,342,False,benign_fpr
decision_post_raw,0.9683557152748108,0.0002867408038582,0.008389301918246161,0.019593905504904585,0.0006270996640536097,328,14,342,False,benign_fpr
decision_post_raw,0.9683557152748108,0.0053338916040956,0.008389301918246161,0.019593905504904585,0.0006270996640536097,328,14,342,False,benign_fpr
decision_post_raw,0.9683557152748108,0.0190883897244928,0.008389301918246161,0.019593905504904585,0.0006270996640536097,328,14,342,False,benign_fpr
decision_post_raw,0.9683557152748108,0.025076736696064472,0.008389301918246161,0.019593905504904585,0.0006270996640536097,328,14,342,False,benign_fpr
decision_post_raw,0.9683557152748108,0.21494646966457345,0.008389301918246161,0.019593905504904585,0.0006270996640536097,328,14,342,False,benign_fpr
decision_post_raw,0.9683557152748108,0.6335415244102478,0.00837384284594167,0.019550841509860528,0.0005823068309068757,326,13,339,False,benign_fpr
decision_post_raw,0.9683557152748108,0.8705101013183594,0.008035098935951668,0.01874961528409791,0.0004927211646135188,310,11,321,True,
decision_post_raw,0.9683557152748108,0.929574728012085,0.003253241276606089,0.007581847066164271,0.00013437849943997993,120,3,123,True,
decision_post_raw,0.9683557152748108,0.9631971716880798,0.0015970141018454287,0.0037186108308043253,4.479283314662297e-05,58,1,59,True,
decision_post_raw,0.9683557152748108,0.9705747365951538,0.0011718016210929827,0.0027231458614568327,0.0,42,0,42,True,
decision_post_raw,0.9683557152748108,0.9774828553199768,0.00033579001982486645,0.0007803507157431167,0.0,12,0,12,False,support
decision_post_raw,0.9683557152748108,0.9825287461280823,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9794531226158141,0.0,0.0035312544840370164,0.008242417487111076,0.00022396416573333688,132,5,137,True,
decision_post_raw,0.9794531226158141,0.0002867408038582,0.0035312544840370164,0.008242417487111076,0.00022396416573333688,132,5,137,True,
decision_post_raw,0.9794531226158141,0.0053338916040956,0.0035312544840370164,0.008242417487111076,0.00022396416573333688,132,5,137,True,
decision_post_raw,0.9794531226158141,0.0190883897244928,0.0035312544840370164,0.008242417487111076,0.00022396416573333688,132,5,137,True,
decision_post_raw,0.9794531226158141,0.025076736696064472,0.0035312544840370164,0.008242417487111076,0.00022396416573333688,132,5,137,True,
decision_post_raw,0.9794531226158141,0.21494646966457345,0.0035312544840370164,0.008242417487111076,0.00022396416573333688,132,5,137,True,
decision_post_raw,0.9794531226158141,0.6335415244102478,0.0035312544840370164,0.008242417487111076,0.00022396416573333688,132,5,137,True,
decision_post_raw,0.9794531226158141,0.8705101013183594,0.0034467926071848343,0.008038876489073643,0.00017917133258671392,128,4,132,True,
decision_post_raw,0.9794531226158141,0.929574728012085,0.0017074641250020006,0.00397527435112105,4.479283314662297e-05,62,1,63,True,
decision_post_raw,0.9794531226158141,0.9631971716880798,0.0007265429096841025,0.0016884214967970435,0.0,26,0,26,False,support
decision_post_raw,0.9794531226158141,0.9705747365951538,0.0006150091119609957,0.0014292291091526632,0.0,22,0,22,False,support
decision_post_raw,0.9794531226158141,0.9774828553199768,0.0002239482697871109,0.0005204397492052371,0.0,8,0,8,False,support
decision_post_raw,0.9794531226158141,0.9825287461280823,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9831978678703308,0.0,0.0017986718080221786,0.0041945546581827475,8.958566629335696e-05,66,2,68,True,
decision_post_raw,0.9831978678703308,0.0002867408038582,0.0017986718080221786,0.0041945546581827475,8.958566629335696e-05,66,2,68,True,
decision_post_raw,0.9831978678703308,0.0053338916040956,0.0017986718080221786,0.0041945546581827475,8.958566629335696e-05,66,2,68,True,
decision_post_raw,0.9831978678703308,0.0190883897244928,0.0017986718080221786,0.0041945546581827475,8.958566629335696e-05,66,2,68,True,
decision_post_raw,0.9831978678703308,0.025076736696064472,0.0017986718080221786,0.0041945546581827475,8.958566629335696e-05,66,2,68,True,
decision_post_raw,0.9831978678703308,0.21494646966457345,0.0017986718080221786,0.0041945546581827475,8.958566629335696e-05,66,2,68,True,
decision_post_raw,0.9831978678703308,0.6335415244102478,0.0017986718080221786,0.0041945546581827475,8.958566629335696e-05,66,2,68,True,
decision_post_raw,0.9831978678703308,0.8705101013183594,0.0017986718080221786,0.0041945546581827475,8.958566629335696e-05,66,2,68,True,
decision_post_raw,0.9831978678703308,0.929574728012085,0.0008769771391377024,0.0020453702233448334,4.479283314662297e-05,32,1,33,True,
decision_post_raw,0.9831978678703308,0.9631971716880798,0.0002239482697871109,0.0005204397492052371,0.0,8,0,8,False,support
decision_post_raw,0.9831978678703308,0.9705747365951538,0.00016799431821101773,0.0003904070847856045,0.0,6,0,6,False,support
decision_post_raw,0.9831978678703308,0.9774828553199768,5.602019643480283e-05,0.00013018724079022492,0.0,2,0,2,False,support
decision_post_raw,0.9831978678703308,0.9825287461280823,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9841333627700806,0.0,0.00032059941029149996,0.0007524212057633539,4.479283314662297e-05,12,1,13,False,support
decision_post_raw,0.9841333627700806,0.0002867408038582,0.00032059941029149996,0.0007524212057633539,4.479283314662297e-05,12,1,13,False,support
decision_post_raw,0.9841333627700806,0.0053338916040956,0.00032059941029149996,0.0007524212057633539,4.479283314662297e-05,12,1,13,False,support
decision_post_raw,0.9841333627700806,0.0190883897244928,0.00032059941029149996,0.0007524212057633539,4.479283314662297e-05,12,1,13,False,support
decision_post_raw,0.9841333627700806,0.025076736696064472,0.00032059941029149996,0.0007524212057633539,4.479283314662297e-05,12,1,13,False,support
decision_post_raw,0.9841333627700806,0.21494646966457345,0.00032059941029149996,0.0007524212057633539,4.479283314662297e-05,12,1,13,False,support
decision_post_raw,0.9841333627700806,0.6335415244102478,0.00032059941029149996,0.0007524212057633539,4.479283314662297e-05,12,1,13,False,support
decision_post_raw,0.9841333627700806,0.8705101013183594,0.00032059941029149996,0.0007524212057633539,4.479283314662297e-05,12,1,13,False,support
decision_post_raw,0.9841333627700806,0.929574728012085,0.00026484135489668326,0.0006228456355850676,4.479283314662297e-05,10,1,11,False,support
decision_post_raw,0.9841333627700806,0.9631971716880798,0.00011201829813078934,0.00026032292551231295,0.0,4,0,4,False,support
decision_post_raw,0.9841333627700806,0.9705747365951538,0.00011201829813078934,0.00026032292551231295,0.0,4,0,4,False,support
decision_post_raw,0.9841333627700806,0.9774828553199768,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9841333627700806,0.9825287461280823,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9847129583358765,0.0,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9847129583358765,0.0002867408038582,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9847129583358765,0.0053338916040956,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9847129583358765,0.0190883897244928,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9847129583358765,0.025076736696064472,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9847129583358765,0.21494646966457345,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9847129583358765,0.6335415244102478,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9847129583358765,0.8705101013183594,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9847129583358765,0.929574728012085,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9847129583358765,0.9631971716880798,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9847129583358765,0.9705747365951538,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9847129583358765,0.9774828553199768,0.0,0.0,0.0,0,0,0,False,support
decision_post_raw,0.9847129583358765,0.9825287461280823,0.0,0.0,0.0,0,0,0,False,support
decision_both_raw,-inf,0.0,0.0019370592915731732,0.013194148761039859,0.05366181410973381,2022,1205,3230,False,benign_fpr
decision_both_raw,-inf,0.0002982586447615,0.0019364426146721847,0.013177895381123461,0.05357222844344045,2018,1203,3224,False,benign_fpr
decision_both_raw,-inf,0.0017776679014787,0.002033816987779713,0.013319427764679648,0.05307950727882704,2012,1192,3207,False,benign_fpr
decision_both_raw,-inf,0.0183647533878684,0.00288682653035488,0.014592309739595022,0.048868980963038156,1911,1097,3011,False,benign_fpr
decision_both_raw,-inf,0.05844593420624733,0.005121204913499544,0.01779263993351915,0.03704367301231215,1686,831,2520,False,benign_fpr
decision_both_raw,-inf,0.2438405454158783,0.013643377625988662,0.03304571855334887,0.009092945128778007,1050,207,1260,False,benign_fpr
decision_both_raw,-inf,0.6116266053914118,0.016044122265491456,0.03758446876700933,0.002150055991041122,765,48,815,False,benign_fpr
decision_both_raw,-inf,0.8919299840927124,0.011859945879764577,0.027669343798107315,0.0008062709966404347,485,18,504,False,benign_fpr
decision_both_raw,-inf,0.9108113646507263,0.00467205005159943,0.01087991788301046,0.00022396416573333688,181,5,186,True,
decision_both_raw,-inf,0.9517847299575806,0.0031571650905388715,0.0073454270560116,0.00013437849943997993,123,3,126,True,
decision_both_raw,-inf,0.9651327133178711,0.0010656391642532848,0.002464771063855564,0.0,39,0,39,True,
decision_both_raw,-inf,0.9736971855163574,0.0006200300664650493,0.0014292291091526632,0.0,23,0,23,False,support
decision_both_raw,-inf,1.0406298637390137,0.00011703925021255834,0.00026032292551231295,0.0,5,0,5,False,support
decision_both_raw,-inf,1.050355315208435,0.0,0.0,0.0,0,0,0,False,support
decision_both_raw,-0.4692234694957733,0.0,0.0019370592915731732,0.013194148761039859,0.05366181410973381,2022,1205,3230,False,benign_fpr
decision_both_raw,-0.4692234694957733,0.0002982586447615,0.0019364426146721847,0.013177895381123461,0.05357222844344045,2018,1203,3224,False,benign_fpr
decision_both_raw,-0.4692234694957733,0.0017776679014787,0.002033816987779713,0.013319427764679648,0.05307950727882704,2012,1192,3207,False,benign_fpr
decision_both_raw,-0.4692234694957733,0.0183647533878684,0.00288682653035488,0.014592309739595022,0.048868980963038156,1911,1097,3011,False,benign_fpr
decision_both_raw,-0.4692234694957733,0.05844593420624733,0.005121204913499544,0.01779263993351915,0.03704367301231215,1686,831,2520,False,benign_fpr
decision_both_raw,-0.4692234694957733,0.2438405454158783,0.013643377625988662,0.03304571855334887,0.009092945128778007,1050,207,1260,False,benign_fpr
decision_both_raw,-0.4692234694957733,0.6116266053914118,0.016044122265491456,0.03758446876700933,0.002150055991041122,765,48,815,False,benign_fpr
decision_both_raw,-0.4692234694957733,0.8919299840927124,0.011859945879764577,0.027669343798107315,0.0008062709966404347,485,18,504,False,benign_fpr
decision_both_raw,-0.4692234694957733,0.9108113646507263,0.00467205005159943,0.01087991788301046,0.00022396416573333688,181,5,186,True,
decision_both_raw,-0.4692234694957733,0.9517847299575806,0.0031571650905388715,0.0073454270560116,0.00013437849943997993,123,3,126,True,
decision_both_raw,-0.4692234694957733,0.9651327133178711,0.0010656391642532848,0.002464771063855564,0.0,39,0,39,True,
decision_both_raw,-0.4692234694957733,0.9736971855163574,0.0006200300664650493,0.0014292291091526632,0.0,23,0,23,False,support
decision_both_raw,-0.4692234694957733,1.0406298637390137,0.00011703925021255834,0.00026032292551231295,0.0,5,0,5,False,support
decision_both_raw,-0.4692234694957733,1.050355315208435,0.0,0.0,0.0,0,0,0,False,support
decision_both_raw,-0.3295535147190094,0.0,0.0019370592915731732,0.013194148761039859,0.05366181410973381,2022,1205,3230,False,benign_fpr
decision_both_raw,-0.3295535147190094,0.0002982586447615,0.0019364426146721847,0.013177895381123461,0.05357222844344045,2018,1203,3224,False,benign_fpr
decision_both_raw,-0.3295535147190094,0.0017776679014787,0.002033816987779713,0.013319427764679648,0.05307950727882704,2012,1192,3207,False,benign_fpr
decision_both_raw,-0.3295535147190094,0.0183647533878684,0.00288682653035488,0.014592309739595022,0.048868980963038156,1911,1097,3011,False,benign_fpr
decision_both_raw,-0.3295535147190094,0.05844593420624733,0.005121204913499544,0.01779263993351915,0.03704367301231215,1686,831,2520,False,benign_fpr
decision_both_raw,-0.3295535147190094,0.2438405454158783,0.013643377625988662,0.03304571855334887,0.009092945128778007,1050,207,1260,False,benign_fpr
decision_both_raw,-0.3295535147190094,0.6116266053914118,0.016044122265491456,0.03758446876700933,0.002150055991041122,765,48,815,False,benign_fpr
decision_both_raw,-0.3295535147190094,0.8919299840927124,0.011859945879764577,0.027669343798107315,0.0008062709966404347,485,18,504,False,benign_fpr
decision_both_raw,-0.3295535147190094,0.9108113646507263,0.00467205005159943,0.01087991788301046,0.00022396416573333688,181,5,186,True,
decision_both_raw,-0.3295535147190094,0.9517847299575806,0.0031571650905388715,0.0073454270560116,0.00013437849943997993,123,3,126,True,
decision_both_raw,-0.3295535147190094,0.9651327133178711,0.0010656391642532848,0.002464771063855564,0.0,39,0,39,True,
decision_both_raw,-0.3295535147190094,0.9736971855163574,0.0006200300664650493,0.0014292291091526632,0.0,23,0,23,False,support
decision_both_raw,-0.3295535147190094,1.0406298637390137,0.00011703925021255834,0.00026032292551231295,0.0,5,0,5,False,support
decision_both_raw,-0.3295535147190094,1.050355315208435,0.0,0.0,0.0,0,0,0,False,support
decision_both_raw,-7.660225674044341e-05,0.0,0.0026015820463403116,0.013934611239769412,0.048913773796185,1910,1097,3009,False,benign_fpr
decision_both_raw,-7.660225674044341e-05,0.0002982586447615,0.0026141983660682433,0.013948784421314309,0.048824188129891644,1908,1095,3005,False,benign_fpr
decision_both_raw,-7.660225674044341e-05,0.0017776679014787,0.002691427189532747,0.014059519483167415,0.04842105263157126,1902,1086,2990,False,benign_fpr
decision_both_raw,-7.660225674044341e-05,0.0183647533878684,0.003473269083840713,0.015284116042768137,0.04488241881298294,1815,1006,2823,False,benign_fpr
decision_both_raw,-7.660225674044341e-05,0.05844593420624733,0.005732657243951889,0.018743593561402483,0.03422172452407091,1629,768,2399,False,benign_fpr
decision_both_raw,-7.660225674044341e-05,0.2438405454158783,0.013862525612153842,0.03348306320007277,0.008645016797311111,1043,197,1242,False,benign_fpr
decision_both_raw,-7.660225674044341e-05,0.6116266053914118,0.016191688180191344,0.03790643594103005,0.002015677491601142,764,45,810,False,benign_fpr
decision_both_raw,-7.660225674044341e-05,0.8919299840927124,0.011859945879764577,0.027669343798107315,0.0008062709966404347,485,18,504,False,benign_fpr
decision_both_raw,-7.660225674044341e-05,0.9108113646507263,0.00467205005159943,0.01087991788301046,0.00022396416573333688,181,5,186,True,
decision_both_raw,-7.660225674044341e-05,0.9517847299575806,0.0031571650905388715,0.0073454270560116,0.00013437849943997993,123,3,126,True,
decision_both_raw,-7.660225674044341e-05,0.9651327133178711,0.0010656391642532848,0.002464771063855564,0.0,39,0,39,True,
decision_both_raw,-7.660225674044341e-05,0.9736971855163574,0.0006200300664650493,0.0014292291091526632,0.0,23,0,23,False,support
decision_both_raw,-7.660225674044341e-05,1.0406298637390137,0.00011703925021255834,0.00026032292551231295,0.0,5,0,5,False,support
decision_both_raw,-7.660225674044341e-05,1.050355315208435,0.0,0.0,0.0,0,0,0,False,support
decision_both_raw,0.0,0.0,0.0026015820463403116,0.013934611239769412,0.048913773796185,1910,1097,3009,False,benign_fpr
decision_both_raw,0.0,0.0002982586447615,0.0026141983660682433,0.013948784421314309,0.048824188129891644,1908,1095,3005,False,benign_fpr
decision_both_raw,0.0,0.0017776679014787,0.002691427189532747,0.014059519483167415,0.04842105263157126,1902,1086,2990,False,benign_fpr
decision_both_raw,0.0,0.0183647533878684,0.003473269083840713,0.015284116042768137,0.04488241881298294,1815,1006,2823,False,benign_fpr
decision_both_raw,0.0,0.05844593420624733,0.005732657243951889,0.018743593561402483,0.03422172452407091,1629,768,2399,False,benign_fpr
decision_both_raw,0.0,0.2438405454158783,0.013862525612153842,0.03348306320007277,0.008645016797311111,1043,197,1242,False,benign_fpr
decision_both_raw,0.0,0.6116266053914118,0.016191688180191344,0.03790643594103005,0.002015677491601142,764,45,810,False,benign_fpr
decision_both_raw,0.0,0.8919299840927124,0.011859945879764577,0.027669343798107315,0.0008062709966404347,485,18,504,False,benign_fpr
decision_both_raw,0.0,0.9108113646507263,0.00467205005159943,0.01087991788301046,0.00022396416573333688,181,5,186,True,
decision_both_raw,0.0,0.9517847299575806,0.0031571650905388715,0.0073454270560116,0.00013437849943997993,123,3,126,True,
decision_both_raw,0.0,0.9651327133178711,0.0010656391642532848,0.002464771063855564,0.0,39,0,39,True,
decision_both_raw,0.0,0.9736971855163574,0.0006200300664650493,0.0014292291091526632,0.0,23,0,23,False,support
decision_both_raw,0.0,1.0406298637390137,0.00011703925021255834,0.00026032292551231295,0.0,5,0,5,False,support
decision_both_raw,0.0,1.050355315208435,0.0,0.0,0.0,0,0,0,False,support
decision_both_raw,0.0011814888566732,0.0,0.002639876350010062,0.013985541278225155,0.04868980963045144,1906,1092,3000,False,benign_fpr
decision_both_raw,0.0011814888566732,0.0002982586447615,0.002666005753570566,0.01403072098914715,0.048600223964158085,1906,1090,2998,False,benign_fpr
decision_both_raw,0.0011814888566732,0.0017776679014787,0.0027436158538135524,0.01414236200972252,0.04819708846583792,1900,1081,2983,False,benign_fpr
decision_both_raw,0.0011814888566732,0.0183647533878684,0.0035142520185439396,0.015348817101177581,0.044703247480396224,1813,1002,2817,False,benign_fpr
decision_both_raw,0.0011814888566732,0.05844593420624733,0.005784391238166209,0.018840970828285397,0.03408734602463093,1629,765,2396,False,benign_fpr
decision_both_raw,0.0011814888566732,0.2438405454158783,0.013862525612153842,0.03348306320007277,0.008645016797311111,1043,197,1242,False,benign_fpr
decision_both_raw,0.0011814888566732,0.6116266053914118,0.016191688180191344,0.03790643594103005,0.002015677491601142,764,45,810,False,benign_fpr
decision_both_raw,0.0011814888566732,0.8919299840927124,0.011859945879764577,0.027669343798107315,0.0008062709966404347,485,18,504,False,benign_fpr
decision_both_raw,0.0011814888566732,0.9108113646507263,0.00467205005159943,0.01087991788301046,0.00022396416573333688,181,5,186,True,
decision_both_raw,0.0011814888566732,0.9517847299575806,0.0031571650905388715,0.0073454270560116,0.00013437849943997993,123,3,126,True,
decision_both_raw,0.0011814888566732,0.9651327133178711,0.0010656391642532848,0.002464771063855564,0.0,39,0,39,True,
decision_both_raw,0.0011814888566732,0.9736971855163574,0.0006200300664650493,0.0014292291091526632,0.0,23,0,23,False,support
decision_both_raw,0.0011814888566732,1.0406298637390137,0.00011703925021255834,0.00026032292551231295,0.0,5,0,5,False,support
decision_both_raw,0.0011814888566732,1.050355315208435,0.0,0.0,0.0,0,0,0,False,support
decision_both_raw,0.0014267826918512,0.0,0.0026529345137175087,0.014008115697047574,0.04864501679730482,1906,1091,2999,False,benign_fpr
decision_both_raw,0.0014267826918512,0.0002982586447615,0.002679090096741721,0.014053357217901796,0.04855543113101146,1906,1089,2997,False,benign_fpr
decision_both_raw,0.0014267826918512,0.0017776679014787,0.0027567932999165157,0.014165218740140206,0.04815229563269119,1900,1080,2982,False,benign_fpr
decision_both_raw,0.0014267826918512,0.0183647533878684,0.0035280981213889895,0.015373262223919604,0.0446584546472496,1813,1001,2816,False,benign_fpr
decision_both_raw,0.0014267826918512,0.05844593420624733,0.005784391238166209,0.018840970828285397,0.03408734602463093,1629,765,2396,False,benign_fpr
decision_both_raw,0.0014267826918512,0.2438405454158783,0.013862525612153842,0.03348306320007277,0.008645016797311111,1043,197,1242,False,benign_fpr
decision_both_raw,0.0014267826918512,0.6116266053914118,0.016191688180191344,0.03790643594103005,0.002015677491601142,764,45,810,False,benign_fpr
decision_both_raw,0.0014267826918512,0.8919299840927124,0.011859945879764577,0.027669343798107315,0.0008062709966404347,485,18,504,False,benign_fpr
decision_both_raw,0.0014267826918512,0.9108113646507263,0.00467205005159943,0.01087991788301046,0.00022396416573333688,181,5,186,True,
decision_both_raw,0.0014267826918512,0.9517847299575806,0.0031571650905388715,0.0073454270560116,0.00013437849943997993,123,3,126,True,
decision_both_raw,0.0014267826918512,0.9651327133178711,0.0010656391642532848,0.002464771063855564,0.0,39,0,39,True,
decision_both_raw,0.0014267826918512,0.9736971855163574,0.0006200300664650493,0.0014292291091526632,0.0,23,0,23,False,support
decision_both_raw,0.0014267826918512,1.0406298637390137,0.00011703925021255834,0.00026032292551231295,0.0,5,0,5,False,support
decision_both_raw,0.0014267826918512,1.050355315208435,0.0,0.0,0.0,0,0,0,False,support
decision_both_raw,0.0041133062914013,0.0,0.0026580840178196397,0.01399040300414961,0.048465845464718105,1899,1087,2988,False,benign_fpr
decision_both_raw,0.0041133062914013,0.0002982586447615,0.002684284482458943,0.014035752151957737,0.04837625979842475,1899,1085,2986,False,benign_fpr
decision_both_raw,0.0041133062914013,0.0017776679014787,0.0027620747796192058,0.01414782994423841,0.047973124300104364,1893,1076,2971,False,benign_fpr
decision_both_raw,0.0041133062914013,0.0183647533878684,0.003526732705252833,0.015348073910560756,0.0445240761478094,1807,998,2807,False,benign_fpr
decision_both_raw,0.0041133062914013,0.05844593420624733,0.005784544868780106,0.018826829384259836,0.03399776035833757,1625,763,2390,False,benign_fpr
decision_both_raw,0.0041133062914013,0.2438405454158783,0.013862525612153842,0.03348306320007277,0.008645016797311111,1043,197,1242,False,benign_fpr
decision_both_raw,0.0041133062914013,0.6116266053914118,0.016191688180191344,0.03790643594103005,0.002015677491601142,764,45,810,False,benign_fpr
decision_both_raw,0.0041133062914013,0.8919299840927124,0.011859945879764577,0.027669343798107315,0.0008062709966404347,485,18,504,False,benign_fpr
