expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.1996895772517246,0.03308
1,bot,31156,0.2271613958366003,0.9985235588650662
1,brute_force,86279,0.5426568018082077,1.0
1,ddos,100000,0.03186979385071724,0.96971
1,dos,45446,-6.115926362336978,0.3920697091053118
1,infiltration,28224,25.010955089975596,0.9317602040816326
1,web_attacks,381,887.8439432113977,1.0
2,benign,100000,-0.07425102459720072,0.04921
2,bot,31156,0.401073017090343,1.0
2,brute_force,86279,-0.1807003790796355,0.011752570150326267
2,ddos,100000,0.033438571095811186,0.99067
2,dos,45446,31.310208916470675,0.9992738634863354
2,infiltration,28224,21.582540261999004,0.948093820861678
2,web_attacks,381,1019.3799349586155,1.0
3,benign,100000,-0.07268310800442834,0.03307
3,bot,31156,0.4010099271317121,1.0
3,brute_force,86279,2.86283778434771,1.0
3,ddos,100000,0.03627014156293414,0.9981
3,dos,45446,29.933256904908756,0.9999119834528891
3,infiltration,28224,21.493041515714577,0.9510345804988662
3,web_attacks,381,944.0515101885114,0.9973753280839895
4,benign,100000,-0.07536103265850438,0.0193
4,bot,31156,0.3020460793648352,0.9944472974707922
4,brute_force,86279,-0.015293850154588132,0.0249191576165695
4,ddos,100000,0.034410966655539194,0.98253
4,dos,45446,3.509805979269981,0.5393654006953307
4,infiltration,28224,20.72039217428988,0.9303429705215419
4,web_attacks,381,953.0686573073209,1.0
5,benign,100000,-0.04068422652829696,0.32146
5,bot,31156,0.40087895821061703,0.9999358069071768
5,brute_force,86279,-0.28857152625247007,0.004079787665596495
5,ddos,100000,0.036988400002824925,0.99976
5,dos,45446,5.40924883608134,0.6333230647361704
5,infiltration,28224,13.099987532544795,0.8502692743764172
5,web_attacks,381,425.8896476631021,0.863517060367454
6,benign,100000,-0.07711209594829307,0.0041
6,bot,31156,-0.2849872896064264,0.002343047888047246
6,brute_force,86279,0.43648835335542724,1.0
6,ddos,100000,0.015945598747330675,0.58723
6,dos,45446,8.344358004545722,0.6622805087356423
6,infiltration,28224,20.04575979659618,0.9210600907029478
6,web_attacks,381,561.0692012015475,0.5144356955380578
