round,expert,coverage,regime_tune_rows,marginal,action
0,1,0.7532,38,,dropped(min-support)
0,2,0.7465,0,,dropped(min-support)
0,3,0.549,5113,5.7401,kept(prune off)
0,4,0.5102,5175,9.4566,kept(prune off)
0,5,0.7216,73556,0.7064,kept(prune off)
0,6,0.6593,138,5.7119,kept(prune off)
0,7,0.8158,118038,0.003,kept(prune off)
0,8,0.4293,64,0.0,kept(prune off)
