class,rows,weight,mean_ce,mean_residual
benign,1741405,0.1640712234707253,0.03126337731591813,0.0051294205660496065
bot,20651,13.83544965478187,0.022900646680591906,0.31684074421127684
brute_force,57189,4.995965331739391,3.9084661379047807,19.52656132524963
ddos,131674,2.169856585350243,0.018272346042349143,0.03964837038978974
dos,30122,9.485075676665465,2.5101754868574475,23.809204454553466
infiltration,18707,15.273029483559995,2.8520949401069955,43.56013011016642
web_attacks,252,1132.8433452224517,1.3484029922757617,1527.5293564776377
