expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.16661284483556651,0.00075
1,bot,31156,0.6267139564703524,0.982475285659263
1,brute_force,86279,-5.485701181936282,4.636122347268744e-05
1,ddos,100000,-0.158417317463872,0.05108
1,dos,45446,2.772972566558602,0.39521630066452496
1,infiltration,28224,21.983744443060584,0.951140873015873
1,web_attacks,381,-528.7579962214759,0.12073490813648294
2,benign,100000,0.005224631803006739,0.8552
2,bot,31156,1.7609319125207947,1.0
2,brute_force,86279,3.3040824929067005,1.0
2,ddos,100000,0.14151259517794618,1.0
2,dos,45446,-8.070231209728348,0.6484619108392378
2,infiltration,28224,1.483590558380885,0.5567247732426304
2,web_attacks,381,-566.8463896140378,0.2099737532808399
