class,rows,weight,mean_residual,clipped_rows
benign,1741406,0.1640712234707253,0.016267440761745043,0
bot,20651,13.83544965478187,1.7740492385588944,12
brute_force,57189,4.995965331739391,3.402228604290552,0
ddos,131673,2.169856585350243,0.150680469674518,0
dos,30122,9.485075676665465,3.6628334175978834,0
infiltration,18707,15.273029483559995,28.601838909887096,9735
web_attacks,252,1132.8433452224517,398.3379558516726,252
