model,class,window,validation_FPR_target,threshold,positives,negatives,TP,FP,recall,FPR
global_raw,brute_force,full_test,0.01,0.0003425356699153781,37696,3004777,37696,32535,1.0,0.010827758599057434
global_raw,brute_force,time_quartile_1,0.01,0.0003425356699153781,37696,722921,37696,14154,1.0,0.019578902812340492
global_raw,brute_force,time_quartile_2,0.01,0.0003425356699153781,0,760619,0,248,,0.00032605023014150317
global_raw,brute_force,time_quartile_3,0.01,0.0003425356699153781,0,760618,0,211,,0.0002774060040651155
global_raw,brute_force,time_quartile_4,0.01,0.0003425356699153781,0,760619,0,17922,,0.023562388002403307
global_raw,ddos,full_test,0.001,0.01448453776538372,262680,2779793,262679,4843,0.9999961930866453,0.001742216057094899
global_raw,ddos,time_quartile_1,0.001,0.01448453776538372,262680,497937,262679,370,0.9999961930866453,0.0007430658898615689
global_raw,ddos,time_quartile_2,0.001,0.01448453776538372,0,760619,0,99,,0.00013015714832261617
global_raw,ddos,time_quartile_3,0.001,0.01448453776538372,0,760618,0,43,,5.653297713175339e-05
global_raw,ddos,time_quartile_4,0.001,0.01448453776538372,0,760619,0,4331,,0.005694046559446977
global_raw,ddos,full_test,0.01,0.00194461306091398,262680,2779793,262680,52447,1.0,0.018867232200383267
global_raw,ddos,time_quartile_1,0.01,0.00194461306091398,262680,497937,262680,4025,1.0,0.00808335190998058
global_raw,ddos,time_quartile_2,0.01,0.00194461306091398,0,760619,0,3082,,0.004051962940710132
global_raw,ddos,time_quartile_3,0.01,0.00194461306091398,0,760618,0,3000,,0.003944161195238609
global_raw,ddos,time_quartile_4,0.01,0.00194461306091398,0,760619,0,42340,,0.055665188484642115
global_raw,dos,full_test,0.001,0.006128109525889158,39483,3002990,39479,10375,0.9998986905756908,0.0034548899596735256
global_raw,dos,time_quartile_1,0.001,0.006128109525889158,39483,721134,39479,9879,0.9998986905756908,0.013699257003552737
global_raw,dos,time_quartile_2,0.001,0.006128109525889158,0,760619,0,144,,0.0001893194884692599
global_raw,dos,time_quartile_3,0.001,0.006128109525889158,0,760618,0,134,,0.0001761725333873245
global_raw,dos,time_quartile_4,0.001,0.006128109525889158,0,760619,0,218,,0.0002866086700437407
global_raw,dos,full_test,0.01,0.004133608192205429,39483,3002990,39479,45432,0.9998986905756908,0.01512892150823013
global_raw,dos,time_quartile_1,0.01,0.004133608192205429,39483,721134,39479,44819,0.9998986905756908,0.06215072372125014
global_raw,dos,time_quartile_2,0.01,0.004133608192205429,0,760619,0,173,,0.00022744632989709696
global_raw,dos,time_quartile_3,0.01,0.004133608192205429,0,760618,0,160,,0.00021035526374605913
global_raw,dos,time_quartile_4,0.01,0.004133608192205429,0,760619,0,280,,0.0003681212275791165
global_raw,infiltration,full_test,0.001,0.9816744923591614,8742,3033731,889,74,0.10169297643559826,2.4392406577906873e-05
global_raw,infiltration,time_quartile_1,0.001,0.9816744923591614,0,760617,0,57,,7.493916123357748e-05
global_raw,infiltration,time_quartile_2,0.001,0.9816744923591614,8028,752591,889,16,0.11073741903338316,2.125988750862022e-05
global_raw,infiltration,time_quartile_3,0.001,0.9816744923591614,714,759904,0,1,0.0,1.3159556996673263e-06
global_raw,infiltration,time_quartile_4,0.001,0.9816744923591614,0,760619,0,0,,0.0
global_raw,infiltration,full_test,0.01,0.3530050218105316,8742,3033731,2932,13263,0.33539235872797984,0.004371844438415931
global_raw,infiltration,time_quartile_1,0.01,0.3530050218105316,0,760617,0,1829,,0.0024046267701090035
global_raw,infiltration,time_quartile_2,0.01,0.3530050218105316,8028,752591,2838,3780,0.35351270553064273,0.005022648423911527
global_raw,infiltration,time_quartile_3,0.01,0.3530050218105316,714,759904,94,4526,0.13165266106442577,0.00595601549669432
global_raw,infiltration,time_quartile_4,0.01,0.3530050218105316,0,760619,0,3128,,0.004112439999526702
global_raw,web_attacks,full_test,0.001,0.5287265777587891,127,3042346,114,543,0.8976377952755905,0.00017848068562878778
global_raw,web_attacks,time_quartile_1,0.001,0.5287265777587891,127,760490,114,227,0.8976377952755905,0.00029849176189036017
global_raw,web_attacks,time_quartile_2,0.001,0.5287265777587891,0,760619,0,214,,0.000281349795364039
global_raw,web_attacks,time_quartile_3,0.001,0.5287265777587891,0,760618,0,61,,8.019794430318504e-05
global_raw,web_attacks,time_quartile_4,0.001,0.5287265777587891,0,760619,0,41,,5.390346546694206e-05
global_raw,web_attacks,full_test,0.01,0.07265030592679977,127,3042346,124,52435,0.9763779527559056,0.017235054789954858
global_raw,web_attacks,time_quartile_1,0.01,0.07265030592679977,127,760490,124,47948,0.9763779527559056,0.06304882378466516
global_raw,web_attacks,time_quartile_2,0.01,0.07265030592679977,0,760619,0,829,,0.00108990177736817
global_raw,web_attacks,time_quartile_3,0.01,0.07265030592679977,0,760618,0,458,,0.0006021419424730943
global_raw,web_attacks,time_quartile_4,0.01,0.07265030592679977,0,760619,0,3200,,0.004207099743761331
global_calibrated,benign,full_test,0.001,0.952997088432312,2652203,390270,1590250,303,0.5995958831205606,0.0007763855792143901
global_calibrated,benign,time_quartile_1,0.001,0.952997088432312,420631,339986,237520,0,0.564675451880627,0.0
global_calibrated,benign,time_quartile_2,0.001,0.952997088432312,752591,8028,457362,301,0.6077165419198476,0.037493771798704535
global_calibrated,benign,time_quartile_3,0.001,0.952997088432312,759904,714,449574,2,0.5916194677222386,0.0028011204481792717
global_calibrated,benign,time_quartile_4,0.001,0.952997088432312,719077,41542,445794,0,0.6199530787384383,0.0
global_calibrated,benign,full_test,0.01,0.8238118886947632,2652203,390270,2365953,2820,0.8920708558130731,0.0072257667768467985
global_calibrated,benign,time_quartile_1,0.01,0.8238118886947632,420631,339986,379120,2,0.9013125518566154,5.8825951656832925e-06
global_calibrated,benign,time_quartile_2,0.01,0.8238118886947632,752591,8028,670950,2589,0.891520095244296,0.32249626307922274
global_calibrated,benign,time_quartile_3,0.01,0.8238118886947632,759904,714,675820,229,0.8893491809491725,0.32072829131652664
global_calibrated,benign,time_quartile_4,0.01,0.8238118886947632,719077,41542,640063,0,0.8901174700345026,0.0
global_calibrated,bot,full_test,0.001,0.010936453007161617,41542,3000931,41422,1160,0.9971113571806846,0.00038654670833817905
global_calibrated,bot,time_quartile_1,0.001,0.010936453007161617,0,760617,0,327,,0.00042991413549789187
global_calibrated,bot,time_quartile_2,0.001,0.010936453007161617,0,760619,0,276,,0.0003628623528994148
global_calibrated,bot,time_quartile_3,0.001,0.010936453007161617,0,760618,0,245,,0.00032210649761115303
global_calibrated,bot,time_quartile_4,0.001,0.010936453007161617,41542,719077,41422,312,0.9971113571806846,0.00043388955563868683
global_calibrated,bot,full_test,0.01,0.009295987896621227,41542,3000931,41422,35079,0.9971113571806846,0.011689372398099123
global_calibrated,bot,time_quartile_1,0.01,0.009295987896621227,0,760617,0,34114,,0.044850430637232666
global_calibrated,bot,time_quartile_2,0.01,0.009295987896621227,0,760619,0,308,,0.0004049333503370281
global_calibrated,bot,time_quartile_3,0.01,0.009295987896621227,0,760618,0,294,,0.00038652779713338367
global_calibrated,bot,time_quartile_4,0.01,0.009295987896621227,41542,719077,41422,363,0.9971113571806846,0.0005048138099257799
global_calibrated,brute_force,full_test,0.001,0.0022420675959438086,37696,3004777,37696,1761,1.0,0.0005860667863205822
global_calibrated,brute_force,time_quartile_1,0.001,0.0022420675959438086,37696,722921,37696,1172,1.0,0.0016212006567799249
global_calibrated,brute_force,time_quartile_2,0.001,0.0022420675959438086,0,760619,0,193,,0.0002537407032956053
global_calibrated,brute_force,time_quartile_3,0.001,0.0022420675959438086,0,760618,0,114,,0.00014987812541906713
global_calibrated,brute_force,time_quartile_4,0.001,0.0022420675959438086,0,760619,0,282,,0.0003707506649189673
global_calibrated,brute_force,full_test,0.01,0.001607638318091631,37696,3004777,37696,30874,1.0,0.010274972152675556
global_calibrated,brute_force,time_quartile_1,0.01,0.001607638318091631,37696,722921,37696,13362,1.0,0.018483347419704227
global_calibrated,brute_force,time_quartile_2,0.01,0.001607638318091631,0,760619,0,234,,0.0003076441687625473
global_calibrated,brute_force,time_quartile_3,0.01,0.001607638318091631,0,760618,0,201,,0.0002642588000809868
global_calibrated,brute_force,time_quartile_4,0.01,0.001607638318091631,0,760619,0,17077,,0.022451450726316328
global_calibrated,ddos,full_test,0.001,0.03203766047954559,262680,2779793,262667,4791,0.9999505101263895,0.0017235096282349081
global_calibrated,ddos,time_quartile_1,0.001,0.03203766047954559,262680,497937,262667,366,0.9999505101263895,0.0007350327451063086
global_calibrated,ddos,time_quartile_2,0.001,0.03203766047954559,0,760619,0,83,,0.00010912164960380953
global_calibrated,ddos,time_quartile_3,0.001,0.03203766047954559,0,760618,0,30,,3.944161195238609e-05
global_calibrated,ddos,time_quartile_4,0.001,0.03203766047954559,0,760619,0,4312,,0.0056690669047183935
global_calibrated,ddos,full_test,0.01,0.006490269210189581,262680,2779793,262680,52605,1.0,0.018924070964996313
global_calibrated,ddos,time_quartile_1,0.01,0.006490269210189581,262680,497937,262680,4344,1.0,0.008723995204212581
global_calibrated,ddos,time_quartile_2,0.01,0.006490269210189581,0,760619,0,3068,,0.004033556879331176
global_calibrated,ddos,time_quartile_3,0.01,0.006490269210189581,0,760618,0,2993,,0.003934958152449718
global_calibrated,ddos,time_quartile_4,0.01,0.006490269210189581,0,760619,0,42200,,0.055481127870852555
global_calibrated,dos,full_test,0.001,0.013561860658228397,39483,3002990,39479,9526,0.9998986905756908,0.0031721717355036147
global_calibrated,dos,time_quartile_1,0.001,0.013561860658228397,39483,721134,39479,8996,0.9998986905756908,0.012474796639736859
global_calibrated,dos,time_quartile_2,0.001,0.013561860658228397,0,760619,0,153,,0.00020115195649858864
global_calibrated,dos,time_quartile_3,0.001,0.013561860658228397,0,760618,0,143,,0.00018800501697304034
global_calibrated,dos,time_quartile_4,0.001,0.013561860658228397,0,760619,0,234,,0.0003076441687625473
global_calibrated,dos,full_test,0.01,0.010582337155938148,39483,3002990,39479,35965,0.9998986905756908,0.011976396857798395
global_calibrated,dos,time_quartile_1,0.01,0.010582337155938148,39483,721134,39479,35334,0.9998986905756908,0.04899782842023812
global_calibrated,dos,time_quartile_2,0.01,0.010582337155938148,0,760619,0,180,,0.00023664936058657489
global_calibrated,dos,time_quartile_3,0.01,0.010582337155938148,0,760618,0,166,,0.00021824358613653635
global_calibrated,dos,time_quartile_4,0.01,0.010582337155938148,0,760619,0,285,,0.00037469482092874356
global_calibrated,infiltration,full_test,0.001,0.9597398042678833,8742,3033731,882,72,0.10089224433768017,2.3733152346071554e-05
global_calibrated,infiltration,time_quartile_1,0.001,0.9597398042678833,0,760617,0,55,,7.230971697976774e-05
global_calibrated,infiltration,time_quartile_2,0.001,0.9597398042678833,8028,752591,882,16,0.10986547085201794,2.125988750862022e-05
global_calibrated,infiltration,time_quartile_3,0.001,0.9597398042678833,714,759904,0,1,0.0,1.3159556996673263e-06
global_calibrated,infiltration,time_quartile_4,0.001,0.9597398042678833,0,760619,0,0,,0.0
global_calibrated,infiltration,full_test,0.01,0.3808668553829193,8742,3033731,2932,13234,0.33539235872797984,0.004362285252054319
global_calibrated,infiltration,time_quartile_1,0.01,0.3808668553829193,0,760617,0,1826,,0.002400682603728289
global_calibrated,infiltration,time_quartile_2,0.01,0.3808668553829193,8028,752591,2838,3776,0.35351270553064273,0.005017333452034372
global_calibrated,infiltration,time_quartile_3,0.01,0.3808668553829193,714,759904,94,4517,0.13165266106442577,0.005944171895397313
global_calibrated,infiltration,time_quartile_4,0.01,0.3808668553829193,0,760619,0,3115,,0.004095348656817671
global_calibrated,web_attacks,full_test,0.001,0.5011137127876282,127,3042346,113,452,0.889763779527559,0.00014856955783464472
global_calibrated,web_attacks,time_quartile_1,0.001,0.5011137127876282,127,760490,113,135,0.889763779527559,0.00017751712711541244
global_calibrated,web_attacks,time_quartile_2,0.001,0.5011137127876282,0,760619,0,214,,0.000281349795364039
global_calibrated,web_attacks,time_quartile_3,0.001,0.5011137127876282,0,760618,0,62,,8.151266470159791e-05
global_calibrated,web_attacks,time_quartile_4,0.001,0.5011137127876282,0,760619,0,41,,5.390346546694206e-05
global_calibrated,web_attacks,full_test,0.01,0.10382979363203049,127,3042346,124,48585,0.9763779527559056,0.01596958399866419
global_calibrated,web_attacks,time_quartile_1,0.01,0.10382979363203049,127,760490,124,44019,0.9763779527559056,0.05788241791476548
global_calibrated,web_attacks,time_quartile_2,0.01,0.10382979363203049,0,760619,0,861,,0.001131972774805783
global_calibrated,web_attacks,time_quartile_3,0.01,0.10382979363203049,0,760618,0,486,,0.0006389541136286546
global_calibrated,web_attacks,time_quartile_4,0.01,0.10382979363203049,0,760619,0,3219,,0.004232079398489914
designed_e1_raw,benign,full_test,0.001,0.9915509819984436,2652203,390270,893435,330,0.336865239953352,0.0008455684526097317
designed_e1_raw,benign,time_quartile_1,0.001,0.9915509819984436,420631,339986,140336,21,0.33363209083495987,6.176724923967457e-05
designed_e1_raw,benign,time_quartile_2,0.001,0.9915509819984436,752591,8028,255631,301,0.33966789398225594,0.037493771798704535
designed_e1_raw,benign,time_quartile_3,0.001,0.9915509819984436,759904,714,250402,8,0.32951793910809785,0.011204481792717087
designed_e1_raw,benign,time_quartile_4,0.001,0.9915509819984436,719077,41542,247066,0,0.3435876825430378,0.0
designed_e1_raw,benign,full_test,0.01,0.9841831922531128,2652203,390270,1889841,2600,0.7125551852554273,0.006662054475106977
designed_e1_raw,benign,time_quartile_1,0.01,0.9841831922531128,420631,339986,303979,37,0.7226737924689336,0.00010882801056514092
designed_e1_raw,benign,time_quartile_2,0.01,0.9841831922531128,752591,8028,525124,2320,0.6977548230047927,0.28898854010961633
designed_e1_raw,benign,time_quartile_3,0.01,0.9841831922531128,759904,714,548069,243,0.7212345243609719,0.3403361344537815
designed_e1_raw,benign,time_quartile_4,0.01,0.9841831922531128,719077,41542,512669,0,0.7129542455119549,0.0
designed_e1_raw,bot,full_test,0.001,0.13403022289276123,41542,3000931,41418,43,0.9970150690867075,1.432888660219112e-05
designed_e1_raw,bot,time_quartile_1,0.001,0.13403022289276123,0,760617,0,4,,5.258888507619472e-06
designed_e1_raw,bot,time_quartile_2,0.001,0.13403022289276123,0,760619,0,14,,1.8406061378955825e-05
designed_e1_raw,bot,time_quartile_3,0.001,0.13403022289276123,0,760618,0,1,,1.3147203984128695e-06
designed_e1_raw,bot,time_quartile_4,0.001,0.13403022289276123,41542,719077,41418,24,0.9970150690867075,3.337611966451437e-05
designed_e1_raw,bot,full_test,0.01,0.011888772249221802,41542,3000931,41422,1337,0.9971113571806846,0.00044552840435184947
designed_e1_raw,bot,time_quartile_1,0.01,0.011888772249221802,0,760617,0,251,,0.0003299952538531219
designed_e1_raw,bot,time_quartile_2,0.01,0.011888772249221802,0,760619,0,391,,0.0005140549999408377
designed_e1_raw,bot,time_quartile_3,0.01,0.011888772249221802,0,760618,0,218,,0.00028660904685400555
designed_e1_raw,bot,time_quartile_4,0.01,0.011888772249221802,41542,719077,41422,477,0.9971113571806846,0.0006633503783322231
designed_e1_raw,brute_force,full_test,0.001,0.00624461192637682,37696,3004777,37676,30,0.9994694397283531,9.984101981611281e-06
designed_e1_raw,brute_force,time_quartile_1,0.001,0.00624461192637682,37696,722921,37676,1,0.9994694397283531,1.3832770109043726e-06
designed_e1_raw,brute_force,time_quartile_2,0.001,0.00624461192637682,0,760619,0,9,,1.1832468029328744e-05
designed_e1_raw,brute_force,time_quartile_3,0.001,0.00624461192637682,0,760618,0,9,,1.1832483585715827e-05
designed_e1_raw,brute_force,time_quartile_4,0.001,0.00624461192637682,0,760619,0,11,,1.4461905369179576e-05
designed_e1_raw,brute_force,full_test,0.01,0.0002764370001386851,37696,3004777,37696,25433,1.0,0.008464188856610657
designed_e1_raw,brute_force,time_quartile_1,0.01,0.0002764370001386851,37696,722921,37696,166,1.0,0.00022962398381012587
designed_e1_raw,brute_force,time_quartile_2,0.01,0.0002764370001386851,0,760619,0,147,,0.00019326364447903616
designed_e1_raw,brute_force,time_quartile_3,0.01,0.0002764370001386851,0,760618,0,51,,6.705074031905635e-05
designed_e1_raw,brute_force,time_quartile_4,0.01,0.0002764370001386851,0,760619,0,25069,,0.032958682336360255
designed_e1_raw,ddos,full_test,0.001,0.010353059507906437,262680,2779793,262101,97,0.9977957971676564,3.4894684604213334e-05
designed_e1_raw,ddos,time_quartile_1,0.001,0.010353059507906437,262680,497937,262101,3,0.9977957971676564,6.024858566445153e-06
designed_e1_raw,ddos,time_quartile_2,0.001,0.010353059507906437,0,760619,0,32,,4.2070997437613314e-05
designed_e1_raw,ddos,time_quartile_3,0.001,0.010353059507906437,0,760618,0,12,,1.5776644780954434e-05
designed_e1_raw,ddos,time_quartile_4,0.001,0.010353059507906437,0,760619,0,50,,6.57359334962708e-05
designed_e1_raw,ddos,full_test,0.01,0.0010509395506232977,262680,2779793,262482,21885,0.9992462311557789,0.007872888376940298
designed_e1_raw,ddos,time_quartile_1,0.01,0.0010509395506232977,262680,497937,262482,129,0.9992462311557789,0.0002590689183571416
designed_e1_raw,ddos,time_quartile_2,0.01,0.0010509395506232977,0,760619,0,211,,0.0002774056393542628
designed_e1_raw,ddos,time_quartile_3,0.01,0.0010509395506232977,0,760618,0,72,,9.465986868572661e-05
designed_e1_raw,ddos,time_quartile_4,0.01,0.0010509395506232977,0,760619,0,21473,,0.02823095399930846
designed_e1_raw,dos,full_test,0.001,0.002489785198122263,39483,3002990,39393,4434,0.997720537953043,0.0014765283933679432
designed_e1_raw,dos,time_quartile_1,0.001,0.002489785198122263,39483,721134,39393,3684,0.997720537953043,0.005108620589238616
designed_e1_raw,dos,time_quartile_2,0.001,0.002489785198122263,0,760619,0,231,,0.0003037000127527711
designed_e1_raw,dos,time_quartile_3,0.001,0.002489785198122263,0,760618,0,334,,0.0004391166130698984
designed_e1_raw,dos,time_quartile_4,0.001,0.002489785198122263,0,760619,0,185,,0.00024322295393620197
designed_e1_raw,dos,full_test,0.01,0.0011065604630857706,39483,3002990,39483,13987,1.0,0.004657691167802756
designed_e1_raw,dos,time_quartile_1,0.01,0.0011065604630857706,39483,721134,39483,12235,1.0,0.016966333580166793
designed_e1_raw,dos,time_quartile_2,0.01,0.0011065604630857706,0,760619,0,502,,0.0006599887723025588
designed_e1_raw,dos,time_quartile_3,0.01,0.0011065604630857706,0,760618,0,651,,0.0008558829793667781
designed_e1_raw,dos,time_quartile_4,0.01,0.0011065604630857706,0,760619,0,599,,0.0007875164832853242
designed_e1_raw,infiltration,full_test,0.001,0.943415641784668,8742,3033731,998,78,0.11416151910318005,2.5710915041577516e-05
designed_e1_raw,infiltration,time_quartile_1,0.001,0.943415641784668,0,760617,0,62,,8.151277186810181e-05
designed_e1_raw,infiltration,time_quartile_2,0.001,0.943415641784668,8028,752591,998,14,0.12431489785749876,1.8602401570042693e-05
designed_e1_raw,infiltration,time_quartile_3,0.001,0.943415641784668,714,759904,0,2,0.0,2.6319113993346527e-06
designed_e1_raw,infiltration,time_quartile_4,0.001,0.943415641784668,0,760619,0,0,,0.0
designed_e1_raw,infiltration,full_test,0.01,0.24052387475967407,8742,3033731,1214,513,0.13886982383893845,0.00016909871046575983
designed_e1_raw,infiltration,time_quartile_1,0.01,0.24052387475967407,0,760617,0,102,,0.00013410165694429654
designed_e1_raw,infiltration,time_quartile_2,0.01,0.24052387475967407,8028,752591,1214,64,0.1512207274539113,8.503955003448088e-05
designed_e1_raw,infiltration,time_quartile_3,0.01,0.24052387475967407,714,759904,0,119,0.0,0.00015659872826041184
designed_e1_raw,infiltration,time_quartile_4,0.01,0.24052387475967407,0,760619,0,228,,0.00029975585674299487
designed_e1_raw,web_attacks,full_test,0.001,0.05125250667333603,127,3042346,69,1934,0.5433070866141733,0.0006356936390535462
designed_e1_raw,web_attacks,time_quartile_1,0.001,0.05125250667333603,127,760490,69,1607,0.5433070866141733,0.002113111283514576
designed_e1_raw,web_attacks,time_quartile_2,0.001,0.05125250667333603,0,760619,0,220,,0.00028923810738359153
designed_e1_raw,web_attacks,time_quartile_3,0.001,0.05125250667333603,0,760618,0,64,,8.414210549842364e-05
designed_e1_raw,web_attacks,time_quartile_4,0.001,0.05125250667333603,0,760619,0,43,,5.6532902806792886e-05
designed_e1_raw,web_attacks,full_test,0.01,0.012629351578652859,127,3042346,89,37326,0.7007874015748031,0.012268821494991037
designed_e1_raw,web_attacks,time_quartile_1,0.01,0.012629351578652859,127,760490,89,32914,0.7007874015748031,0.04327999053241989
designed_e1_raw,web_attacks,time_quartile_2,0.01,0.012629351578652859,0,760619,0,1615,,0.002123270651929547
designed_e1_raw,web_attacks,time_quartile_3,0.01,0.012629351578652859,0,760618,0,1359,,0.0017867050214430897
designed_e1_raw,web_attacks,time_quartile_4,0.01,0.012629351578652859,0,760619,0,1438,,0.0018905654473527482
designed_e1_calibrated,benign,full_test,0.001,0.9774601459503174,2652203,390270,888247,315,0.3349091302588829,0.0008071335229456531
designed_e1_calibrated,benign,time_quartile_1,0.001,0.9774601459503174,420631,339986,139348,8,0.3312832387532065,2.353038066273317e-05
designed_e1_calibrated,benign,time_quartile_2,0.001,0.9774601459503174,752591,8028,254131,299,0.3376747795283228,0.0372446437468859
designed_e1_calibrated,benign,time_quartile_3,0.001,0.9774601459503174,759904,714,248459,8,0.3269610371836443,0.011204481792717087
designed_e1_calibrated,benign,time_quartile_4,0.001,0.9774601459503174,719077,41542,246309,0,0.3425349441019529,0.0
designed_e1_calibrated,benign,full_test,0.01,0.9639208912849426,2652203,390270,1869902,2598,0.705037284099294,0.006656929817818433
designed_e1_calibrated,benign,time_quartile_1,0.01,0.9639208912849426,420631,339986,300535,33,0.7144860935118905,9.706282023377433e-05
designed_e1_calibrated,benign,time_quartile_2,0.01,0.9639208912849426,752591,8028,519936,2320,0.6908613044801226,0.28898854010961633
designed_e1_calibrated,benign,time_quartile_3,0.01,0.9639208912849426,759904,714,542044,245,0.7133058912704763,0.3431372549019608
designed_e1_calibrated,benign,time_quartile_4,0.01,0.9639208912849426,719077,41542,507387,0,0.7056087178424564,0.0
designed_e1_calibrated,bot,full_test,0.001,0.1593126505613327,41542,3000931,41418,70,0.9970150690867075,2.332609446868322e-05
designed_e1_calibrated,bot,time_quartile_1,0.001,0.1593126505613327,0,760617,0,7,,9.203054888334076e-06
designed_e1_calibrated,bot,time_quartile_2,0.001,0.1593126505613327,0,760619,0,20,,2.629437339850832e-05
designed_e1_calibrated,bot,time_quartile_3,0.001,0.1593126505613327,0,760618,0,3,,3.9441611952386086e-06
designed_e1_calibrated,bot,time_quartile_4,0.001,0.1593126505613327,41542,719077,41418,40,0.9970150690867075,5.562686610752395e-05
designed_e1_calibrated,bot,full_test,0.01,0.026151707395911217,41542,3000931,41422,1518,0.9971113571806846,0.0005058430200494447
designed_e1_calibrated,bot,time_quartile_1,0.01,0.026151707395911217,0,760617,0,350,,0.0004601527444167038
designed_e1_calibrated,bot,time_quartile_2,0.01,0.026151707395911217,0,760619,0,415,,0.0005456082480190476
designed_e1_calibrated,bot,time_quartile_3,0.01,0.026151707395911217,0,760618,0,252,,0.00033130954040004314
designed_e1_calibrated,bot,time_quartile_4,0.01,0.026151707395911217,41542,719077,41422,501,0.9971113571806846,0.0006967264979967374
designed_e1_calibrated,brute_force,full_test,0.001,0.013811741955578327,37696,3004777,37676,35,0.9994694397283531,1.1648118978546495e-05
designed_e1_calibrated,brute_force,time_quartile_1,0.001,0.013811741955578327,37696,722921,37676,2,0.9994694397283531,2.7665540218087452e-06
designed_e1_calibrated,brute_force,time_quartile_2,0.001,0.013811741955578327,0,760619,0,10,,1.314718669925416e-05
designed_e1_calibrated,brute_force,time_quartile_3,0.001,0.013811741955578327,0,760618,0,9,,1.1832483585715827e-05
designed_e1_calibrated,brute_force,time_quartile_4,0.001,0.013811741955578327,0,760619,0,14,,1.8406061378955825e-05
designed_e1_calibrated,brute_force,full_test,0.01,0.0013310383073985577,37696,3004777,37696,25430,1.0,0.008463190446412496
designed_e1_calibrated,brute_force,time_quartile_1,0.01,0.0013310383073985577,37696,722921,37696,165,1.0,0.0002282407067992215
designed_e1_calibrated,brute_force,time_quartile_2,0.01,0.0013310383073985577,0,760619,0,143,,0.0001880047697993345
designed_e1_calibrated,brute_force,time_quartile_3,0.01,0.0013310383073985577,0,760618,0,48,,6.310657912381774e-05
designed_e1_calibrated,brute_force,time_quartile_4,0.01,0.0013310383073985577,0,760619,0,25074,,0.032965255929709884
designed_e1_calibrated,ddos,full_test,0.001,0.02056102082133293,262680,2779793,262174,107,0.9980737018425461,3.849207476959615e-05
designed_e1_calibrated,ddos,time_quartile_1,0.001,0.02056102082133293,262680,497937,262174,3,0.9980737018425461,6.024858566445153e-06
designed_e1_calibrated,ddos,time_quartile_2,0.001,0.02056102082133293,0,760619,0,37,,4.8644590787240395e-05
designed_e1_calibrated,ddos,time_quartile_3,0.001,0.02056102082133293,0,760618,0,12,,1.5776644780954434e-05
designed_e1_calibrated,ddos,time_quartile_4,0.001,0.02056102082133293,0,760619,0,55,,7.230952684589788e-05
