arm,split,class,support,global_f1,system_f1,delta_f1,precision,recall,helpful,harmful,net_correction
correctness_oracle,full_test,mitm,1161,0.04878832384798972,0.059760234069547655,0.010971910221557933,0.030806193272824346,0.9939707149009475,91,0,0.07838070628768304
correctness_oracle,full_test,password,210951,0.8906812995118151,0.8936346135906851,0.0029533140788700063,0.8083344520088216,0.9990613934041555,391,0,0.0018535110049253145
correctness_oracle,full_test,ransomware,709,0.13980582524271845,0.147597500538677,0.007791675295958561,0.07990201796337339,0.9661495063469676,37,0,0.05218617771509168
correctness_oracle,full_test,scanning,6029,0.15120170368116823,0.9482653682288497,0.7970636645476814,0.9965277777777778,0.9044617681207497,4956,0,0.822026870127716
correctness_oracle,full_test,xss,343854,0.8035829808410052,0.8838404615835566,0.08025748074255135,0.7920574206778958,0.9996830049963066,36933,0,0.10740895845329704
expert1_always,full_test,backdoor,40030,0.9987138986352342,0.9971842216740175,-0.0015296769612166417,0.9946808510638298,0.9997002248313764,26,0,0.0006495128653509867
expert1_always,full_test,benign,1474302,0.9060893350348432,0.8264645988449444,-0.07962473618989885,0.9982303026345734,0.7051323270266201,23267,241148,-0.14778586748169642
expert1_always,full_test,ddos,103338,0.9732661003228354,0.9750159596076838,0.0017498592848483874,0.9745634897615871,0.9754688497938803,1976,961,0.00982213706477772
expert1_always,full_test,dos,22458,0.9797652319731693,0.9672607260726073,-0.012504505900562068,0.9560281837160751,0.9787603526582955,76,5,0.003161456941847003
expert1_always,full_test,injection,68891,0.9287988219619943,0.3909051806401809,-0.5378936413218134,0.2431724587654076,0.9959936711616902,2505,118,0.034648938177701004
expert1_always,full_test,mitm,1161,0.04878832384798972,0.032320839326508165,-0.016467484521481557,0.016429400885983398,0.9870801033591732,86,3,0.0714900947459087
expert1_always,full_test,password,210951,0.8906812995118151,0.8766851790415214,-0.013996120470293638,0.8034812413373716,0.9645652307881926,149,7035,-0.03264265161103763
expert1_always,full_test,ransomware,709,0.13980582524271845,0.033840529591937556,-0.10596529565078089,0.017221873035826524,0.9661495063469676,37,0,0.05218617771509168
expert1_always,full_test,scanning,6029,0.15120170368116823,0.40165766436952877,0.2504559606883605,0.27921279212792127,0.7153756841930669,3821,5,0.6329407862000331
expert1_always,full_test,xss,343854,0.8035829808410052,0.8197624458917916,0.01617946505078638,0.7593810444874275,0.8905756512938631,3714,4298,-0.0016983952491464401
expert2_always,full_test,backdoor,40030,0.9987138986352342,0.9969848745358949,-0.0017290240993392825,0.9944820043746272,0.9995003747189608,18,0,0.0004496627529352985
expert2_always,full_test,benign,1474302,0.9060893350348432,0.8886323754714311,-0.01745695956341209,0.9977778941872077,0.801010919065429,23816,100343,-0.05190727544288755
expert2_always,full_test,ddos,103338,0.9732661003228354,0.9652778773754034,-0.007988222947432067,0.953881912752629,0.9769494280903444,2051,883,0.01130271536124175
expert2_always,full_test,dos,22458,0.9797652319731693,0.9556393911799141,-0.024125840793255193,0.9312880324543611,0.9812984237242853,157,29,0.005699528007836851
expert2_always,full_test,injection,68891,0.9287988219619943,0.8813889146291418,-0.04740990733285244,0.8100765290603594,0.9664687695054507,457,104,0.005124036521461439
expert2_always,full_test,mitm,1161,0.04878832384798972,0.030116610044991277,-0.018671713802998445,0.015291171612765731,0.9888027562446167,86,1,0.07321274763135228
expert2_always,full_test,password,210951,0.8906812995118151,0.8830437809860159,-0.007637518525799192,0.7918323134381687,0.9980042758744921,336,168,0.0007963934752620277
expert2_always,full_test,ransomware,709,0.13980582524271845,0.08569736062660435,-0.0541084646161141,0.04494614747307374,0.918194640338505,3,0,0.004231311706629055
expert2_always,full_test,scanning,6029,0.15120170368116823,0.13912266595193423,-0.012079037729233993,0.07795978852931752,0.6457123901144468,3572,176,0.5632774921214132
expert2_always,full_test,xss,343854,0.8035829808410052,0.8563167500948732,0.05273376925386797,0.7698531323108916,0.9646594194047473,26687,1797,0.07238537286173784
expert3_always,full_test,backdoor,40030,0.9987138986352342,0.9979671501440455,-0.0007467484911887201,0.9964386222698179,0.9995003747189608,18,0,0.0004496627529352985
expert3_always,full_test,benign,1474302,0.9060893350348432,0.8852549072353622,-0.02083442779948108,0.999185503844763,0.7946465513849944,22849,108759,-0.05827164312332209
expert3_always,full_test,ddos,103338,0.9732661003228354,0.9692207948133029,-0.004045305509532526,0.9620639354734143,0.9764849329385125,2009,889,0.010838220209409898
expert3_always,full_test,dos,22458,0.9797652319731693,0.9704279460377021,-0.009337285935467232,0.973559200501927,0.9673167690800606,23,209,-0.008282126636387924
expert3_always,full_test,injection,68891,0.9287988219619943,0.8398432546224668,-0.08895556733952747,0.7456342817253454,0.9613011859313989,380,383,-4.354705259032385e-05
expert3_always,full_test,mitm,1161,0.04878832384798972,0.029128179172466153,-0.01966014467552357,0.014781235151343924,0.9913867355727821,89,1,0.07579672695951765
expert3_always,full_test,password,210951,0.8906812995118151,0.8919715004725145,0.001290200960699428,0.8079281663806966,0.9955297675763566,153,507,-0.0016781148228735582
expert3_always,full_test,ransomware,709,0.13980582524271845,0.1217065166432255,-0.01809930859949295,0.06518682201687424,0.9153737658674189,2,1,0.0014104372355430183
expert3_always,full_test,scanning,6029,0.15120170368116823,0.16583398267406152,0.014632278992893294,0.0913298105078927,0.9001492784873113,4930,0,0.8177143804942777
expert3_always,full_test,xss,343854,0.8035829808410052,0.8461308596279952,0.04254787878698996,0.756820314453721,0.9593403014069926,24395,1334,0.06706625486398297
expert4_always,full_test,backdoor,40030,0.9987138986352342,0.9988266719924108,0.00011277335717663206,0.9981538768585969,0.9995003747189608,18,0,0.0004496627529352985
expert4_always,full_test,benign,1474302,0.9060893350348432,0.891229856650769,-0.014859478384074198,0.9981631376031973,0.8049911076563689,24596,95255,-0.04792708685194757
expert4_always,full_test,ddos,103338,0.9732661003228354,0.9647596029843047,-0.008506497338530705,0.9525390477627707,0.9772977994542182,2032,828,0.01165108672511564
expert4_always,full_test,dos,22458,0.9797652319731693,0.4594176309612881,-0.5203476010118813,0.29839300217017933,0.9979517321221836,502,0,0.02235283640573515
expert4_always,full_test,injection,68891,0.9287988219619943,0.8467046785309759,-0.0820941434310184,0.7571415491668193,0.9602996037218214,335,407,-0.0010451292621677722
expert4_always,full_test,mitm,1161,0.04878832384798972,0.061367402576575615,0.012579078728585893,0.03166634485421896,0.9888027562446167,86,1,0.07321274763135228
expert4_always,full_test,password,210951,0.8906812995118151,0.8919889162822868,0.0013076167704717534,0.8073364545206647,0.9964731146095539,177,332,-0.0007347677896762755
expert4_always,full_test,ransomware,709,0.13980582524271845,0.09646074189658842,-0.043345083346130034,0.05078416728902166,0.9590973201692524,32,0,0.045133991537376586
expert4_always,full_test,scanning,6029,0.15120170368116823,0.17193892016687592,0.0207372164857077,0.09792613439756395,0.7040968651517665,3748,0,0.6216619671587328
expert4_always,full_test,xss,343854,0.8035829808410052,0.8358371357912316,0.03225415495022643,0.7594318211524705,0.9293362880757531,14119,1375,0.037062241532743546
expert5_always,full_test,backdoor,40030,0.9987138986352342,0.9988266719924108,0.00011277335717663206,0.9981538768585969,0.9995003747189608,18,0,0.0004496627529352985
expert5_always,full_test,benign,1474302,0.9060893350348432,0.8914138978410986,-0.014675437193744645,0.9978254933180972,0.8055113538474478,25065,94957,-0.04740684066086867
expert5_always,full_test,ddos,103338,0.9732661003228354,0.9670073327660876,-0.006258767556747813,0.9554883808804081,0.9788074086976717,2087,727,0.01316069596856916
expert5_always,full_test,dos,22458,0.9797652319731693,0.7858413439942503,-0.19392388797891902,0.6587342229719553,0.973728738088877,23,65,-0.0018701576275714667
expert5_always,full_test,injection,68891,0.9287988219619943,0.8346342873662909,-0.0941645345957034,0.7359653303481374,0.9638559463500312,362,189,0.0025112133660420083
expert5_always,full_test,mitm,1161,0.04878832384798972,0.0375780152272653,-0.011210308620724418,0.019152302439836788,0.9905254091300603,88,1,0.07493540051679587
expert5_always,full_test,password,210951,0.8906812995118151,0.8918086347724621,0.001127335260647011,0.8071344360001382,0.9963309014889714,162,347,-0.0008769809102587804
expert5_always,full_test,ransomware,709,0.13980582524271845,0.03051836671047649,-0.10928745853224196,0.015504051423656693,0.9661495063469676,37,0,0.05218617771509168
expert5_always,full_test,scanning,6029,0.15120170368116823,0.4357444836972259,0.2845427800160577,0.33475707421249334,0.6239840769613535,3416,151,0.5415491789683198
expert5_always,full_test,xss,343854,0.8035829808410052,0.8561870509129781,0.052604070071972875,0.7654489618187652,0.9713308555375246,28672,1488,0.07905680899451512
expert6_always,full_test,backdoor,40030,0.9987138986352342,0.9990262415420339,0.0003123429067997119,0.9985026951487322,0.9995503372470647,20,0,0.0004996252810392206
expert6_always,full_test,benign,1474302,0.9060893350348432,0.8345537331129351,-0.07153560192190811,0.9980335959610835,0.7170925631247872,23137,223385,-0.1358256313835293
expert6_always,full_test,ddos,103338,0.9732661003228354,0.9630820468276858,-0.010184053495149614,0.9552659387108137,0.9710271149044882,1995,1439,0.005380402175385628
expert6_always,full_test,dos,22458,0.9797652319731693,0.978217646798922,-0.0015475851742473568,0.9707120308663627,0.9858402351055303,232,2,0.010241339389081842
expert6_always,full_test,injection,68891,0.9287988219619943,0.9492751488007544,0.020476326838760106,0.9636858557305454,0.9352890798507788,270,2065,-0.026055653133210434
expert6_always,full_test,mitm,1161,0.04878832384798972,0.03353342993169116,-0.015254893916298563,0.017059558016036588,0.9767441860465116,72,1,0.0611541774332472
expert6_always,full_test,password,210951,0.8906812995118151,0.8901667844793,-0.0005145150325150949,0.8060130085801274,0.9939417210631852,211,900,-0.0032661613360448634
expert6_always,full_test,ransomware,709,0.13980582524271845,0.03127522660700694,-0.10853059863571152,0.015897580191333707,0.9562764456981664,30,0,0.04231311706629055
expert6_always,full_test,scanning,6029,0.15120170368116823,0.42655322724646816,0.2753515235652999,0.31209652628343065,0.6735777077458949,3566,2,0.5911428097528612
expert6_always,full_test,xss,343854,0.8035829808410052,0.731929346379481,-0.07165363446152417,0.5773242455187982,0.9996248407754454,36921,8,0.10735079423243586
expert7_always,full_test,backdoor,40030,0.9987138986352342,0.9980044898977302,-0.0007094087375040248,0.9965130759651307,0.9995003747189608,18,0,0.0004496627529352985
expert7_always,full_test,benign,1474302,0.9060893350348432,0.8954176040479364,-0.01067173098690688,0.9825840470454386,0.8224563217034231,21201,66111,-0.030461872804893434
expert7_always,full_test,ddos,103338,0.9732661003228354,0.966770354535825,-0.0064957457870103985,0.9577591855727866,0.9759526989103718,2019,954,0.010305986181269234
expert7_always,full_test,dos,22458,0.9797652319731693,0.9670436472875066,-0.012721584685662757,0.9594985535197685,0.9747083444652239,36,56,-0.0008905512512245079
expert7_always,full_test,injection,68891,0.9287988219619943,0.9154837815359024,-0.013315040426091884,0.8760296594993965,0.9586593314075859,279,464,-0.0026854015764033036
expert7_always,full_test,mitm,1161,0.04878832384798972,0.04326805882830909,-0.0055202650196806285,0.022156573116691284,0.917312661498708,36,34,0.0017226528854435831
expert7_always,full_test,password,210951,0.8906812995118151,0.8915097035285751,0.0008284040167599871,0.8053352504340244,0.9983361064891847,249,11,0.0011282240899545392
expert7_always,full_test,ransomware,709,0.13980582524271845,0.13146203554119548,-0.008343789701522969,0.07079934747145188,0.918194640338505,3,0,0.004231311706629055
expert7_always,full_test,scanning,6029,0.15120170368116823,0.15890161847608655,0.007699914794918328,0.08923428851534895,0.7246641234035495,3872,0,0.6422292254105159
expert7_always,full_test,xss,343854,0.8035829808410052,0.8338940444301327,0.030311063589127496,0.7532576900250763,0.9338643726697959,14707,406,0.04159032612678637
legacy,full_test,backdoor,40030,0.9987138986352342,0.9987138986352342,0.0,0.9983773123299299,0.9990507119660255,0,0,0.0
legacy,full_test,benign,1474302,0.9060893350348432,0.9067358428321366,0.0006465077972933608,0.9678024895077554,0.8529181945083165,0,0,0.0
legacy,full_test,ddos,103338,0.9732661003228354,0.9732661003228354,0.0,0.9810066850176956,0.9656467127291025,0,0,0.0
legacy,full_test,dos,22458,0.9797652319731693,0.9797652319731693,0.0,0.9839673058786546,0.9755988957164485,0,0,0.0
legacy,full_test,injection,68891,0.9287988219619943,0.9287988219619943,0.0,0.898384405648476,0.9613447329839891,0,0,0.0
legacy,full_test,mitm,1161,0.04878832384798972,0.04878832384798972,0.0,0.02506188848284805,0.9155900086132644,0,0,0.0
legacy,full_test,password,210951,0.8906812995118151,0.8906812995118151,0.0,0.8047174755461706,0.9972078823992302,0,0,0.0
legacy,full_test,ransomware,709,0.13980582524271845,0.13980582524271845,0.0,0.0756920920453218,0.9139633286318759,0,0,0.0
legacy,full_test,scanning,6029,0.15120170368116823,0.5787443002455279,0.42754259656435967,0.9805863708399366,0.4105158401061536,1978,0,0.32808094211311994
legacy,full_test,xss,343854,0.8035829808410052,0.8035829808410052,0.0,0.7309293970783026,0.8922740465430096,0,0,0.0
