arm,window,quota,model,split,seed,rows,accuracy,macro_f1,tail_f1,benign_fpr,predict_seconds,fit_seconds,gpu_peak_gib
early_natural,early,natural,xgboost_c0,val,42,5504048,0.5606077563277064,0.6779880548331365,0.6441580747876302,0.6310295071345582,16.762083292007446,4.423797369003296,
early_natural,early,natural,xgboost_c0,test,42,5504060,0.44148228762041114,0.5444069128440575,0.32705014226830176,0.8251321147531416,16.409204721450806,4.423797369003296,
early_natural,early,natural,tabpfn,val,42,5504048,0.5458457121013479,0.5910892818037369,0.28633432740886827,0.6556221605137145,907.3315525054932,17.71480417251587,3.023561954498291
early_natural,early,natural,tabpfn,test,42,5504060,0.7280420271581342,0.6073489962570544,0.18887580542760796,0.3559743738469363,907.5427191257477,17.71480417251587,3.023561954498291
