cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,17620,0.5770008221237152,75.38385524676112,0,0,0,0,0,17494,126
1,1982380,0.4229991778762849,0.27661759680442594,1741406,20651,57189,131673,30122,1213,126
