class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3500709,0,0,2217,0
bot,41542,41354,0,0,188,0
brute_force,115040,37676,0,0,77364,0
ddos,264872,208902,0,0,55970,0
dos,60594,38856,0,0,21738,0
infiltration,37631,1172,0,0,36459,0
web_attacks,509,235,0,0,274,0
