budget,train_rows,fit_s,macro_f1,tail_f1,weighted_f1,brute_f1,ddos_f1,recall_ftp_bruteforce,recall_ssh_bruteforce
c0,250000,1062.8,0.734983,0.48624,0.977521,0.915866,0.999602,1.0,0.999469
