cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,252,0.006623528443383185,326.9809828703754,0,0,0,0,0,0,252
1,1929829,0.04302498444875668,0.014940540771813114,1736252,20640,18776,131673,19635,2853,0
2,15791,0.6646447978782799,31.33450122413925,0,0,0,0,0,15791,0
