class,rows,weight,mean_residual,clipped_rows
benign,1741406,0.1640712234707253,0.014990068312924496,0
bot,20651,13.83544965478187,0.1369137236736911,11
brute_force,57189,4.995965331739391,1.541808675865976,0
ddos,131673,2.169856585350243,0.004403055199826352,0
dos,30122,9.485075676665465,3.3162688261399427,0
infiltration,18707,15.273029483559995,26.683358805104586,9783
web_attacks,252,1132.8433452224517,326.9809828703754,145
