method,class,precision,recall,f1,support
racepfn_system,benign,0.7474226804123711,0.58,0.6531531531531531,500
racepfn_system,bot,1.0,0.992,0.9959839357429718,500
racepfn_system,brute_force,0.7451564828614009,1.0,0.8539709649871904,500
racepfn_system,ddos,1.0,1.0,1.0,500
racepfn_system,dos,0.9969325153374233,0.65,0.7869249394673123,500
racepfn_system,infiltration,0.6755485893416928,0.862,0.7574692442882249,500
racepfn_system,web_attacks,0.9792099792099792,0.942,0.9602446483180428,500
racepfn_system,macro_avg,,,0.8582495551366993,3500
racepfn_system,weighted_avg,,,0.8582495551366994,3500
racepfn_system,tail_avg,,,0.9045659427830799,3500
global_tabpfn,benign,0.41388888888888886,0.596,0.4885245901639344,500
global_tabpfn,bot,1.0,1.0,1.0,500
global_tabpfn,brute_force,0.6653620352250489,0.68,0.6726013847675568,500
global_tabpfn,ddos,0.998003992015968,1.0,0.999000999000999,500
global_tabpfn,dos,0.9957983193277311,0.474,0.6422764227642277,500
global_tabpfn,infiltration,0.5945945945945946,0.836,0.6949293433083957,500
global_tabpfn,web_attacks,0.9938837920489296,0.65,0.7859733978234583,500
global_tabpfn,macro_avg,,,0.7547580196897961,3500
global_tabpfn,weighted_avg,,,0.754758019689796,3500
global_tabpfn,tail_avg,,,0.8269675803772847,3500
xgboost,benign,0.7447795823665894,0.642,0.6895810955961332,500
xgboost,bot,1.0,1.0,1.0,500
xgboost,brute_force,0.7451564828614009,1.0,0.8539709649871904,500
xgboost,ddos,1.0,1.0,1.0,500
xgboost,dos,0.9907407407407407,0.642,0.779126213592233,500
xgboost,infiltration,0.6785714285714286,0.836,0.7491039426523297,500
xgboost,web_attacks,0.9890829694323144,0.906,0.9457202505219207,500
xgboost,macro_avg,,,0.8596432096214011,3500
xgboost,weighted_avg,,,0.859643209621401,3500
xgboost,tail_avg,,,0.8982747310580835,3500
dense_oracle,benign,0.9710743801652892,0.94,0.9552845528455285,500
dense_oracle,bot,1.0,1.0,1.0,500
dense_oracle,brute_force,1.0,1.0,1.0,500
dense_oracle,ddos,1.0,1.0,1.0,500
dense_oracle,dos,1.0,1.0,1.0,500
dense_oracle,infiltration,0.941747572815534,0.97,0.9556650246305419,500
dense_oracle,web_attacks,0.9940119760479041,0.996,0.995004995004995,500
dense_oracle,macro_avg,,,0.9865649389258664,3500
dense_oracle,weighted_avg,,,0.9865649389258666,3500
dense_oracle,tail_avg,,,0.9835566732118456,3500
