round,expert,coverage,regime_tune_rows,marginal,action
0,2,0.7212,0,,dropped(min-support)
0,3,0.7164,0,,dropped(min-support)
0,4,0.7159,16,,dropped(min-support)
0,7,0.541,0,,dropped(min-support)
0,1,0.538,2446,8.8584,kept(prune off)
0,5,0.6428,85,50.392,kept(prune off)
0,6,0.7636,81905,0.0351,kept(prune off)
0,8,0.3091,732,0.0865,kept(prune off)
