expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.17854423353253646,0.01852
1,bot,31156,0.724033378480533,1.0
1,brute_force,86279,0.14080626975372615,0.6723304628009134
1,ddos,100000,0.1475031865508835,0.99723
1,dos,45446,-1.4716642772496697,0.6387800906570436
1,infiltration,28224,23.77818862817082,0.9648171768707483
1,web_attacks,381,3489.114984046728,1.0
2,benign,100000,-0.06701130788742113,0.002
2,bot,31156,0.6885067909466758,1.0
2,brute_force,86279,0.9434244294481262,0.9008797042153942
2,ddos,100000,0.13285419086416086,0.96064
2,dos,45446,-0.4241846654183942,0.5965541521806099
2,infiltration,28224,18.234909805747172,0.963718820861678
2,web_attacks,381,3601.735526211638,1.0
3,benign,100000,-0.005136766431572085,0.32695
3,bot,31156,0.6742246951786001,0.9998716138143535
3,brute_force,86279,-1.8490502412598222,0.3276695371990867
3,ddos,100000,0.14940837357610467,0.99461
3,dos,45446,-3.414366008611314,0.537186991154337
3,infiltration,28224,0.10129947031392324,0.4367559523809524
3,web_attacks,381,3284.184218948414,0.994750656167979
4,benign,100000,-0.06867278698541748,0.00268
4,bot,31156,0.5097601517666928,1.0
4,brute_force,86279,-0.26715475036329916,0.6723304628009134
4,ddos,100000,0.025213582444810763,0.72826
4,dos,45446,-0.8892136542853506,0.3620560665405096
4,infiltration,28224,17.944701368579437,0.9499007936507936
4,web_attacks,381,3344.4530768281716,0.7664041994750657
