expert,epoch,loss,ce_loss,energy_margin_loss,val_macro_f1,val_accuracy
flood,1,0.004470719729667959,0.00034696849256097515,0.04123751170061784,0.5,1.0
flood,2,0.0008448596688845404,0.00016052611935167888,0.006843335374031242,0.5,1.0
flood,3,0.0004442990557607797,9.378418449168564e-05,0.0035051486456330466,0.5,1.0
flood,4,0.00029051351959351486,6.253663285737706e-05,0.0022797688313936026,0.5,1.0
flood,5,0.00021285135249277145,4.498498178029403e-05,0.0016786636766714274,0.5,1.0
flood,6,0.00017392451359543799,3.389438654328222e-05,0.0014003012483019357,0.5,1.0
flood,7,0.0001436658508225957,2.6374851634060536e-05,0.001172909972851718,0.5,1.0
flood,8,0.00012476881488950696,2.129437381280213e-05,0.0010347443898393108,0.5,1.0
flood,9,0.00011167781031404866,1.7360426739114253e-05,0.0009431738223787192,0.5,1.0
flood,10,9.700581690803748e-05,1.4317732883626108e-05,0.0008268808246976809,0.5,1.0
flood,11,9.445230222741984e-05,1.1974044868343183e-05,0.000824782557668831,0.5,1.0
flood,12,8.61144169899451e-05,1.0253228866285659e-05,0.0007586118669573162,0.5,1.0
flood,13,8.067713373234917e-05,8.759359255480454e-06,0.000719177730194052,0.5,1.0
flood,14,7.465808547506388e-05,7.5392344104340475e-06,0.0006711885013694212,0.5,1.0
flood,15,6.862298384695003e-05,6.515280246003364e-06,0.0006210770250815171,0.5,1.0
brute_force,1,0.0033128419029667547,0.0015719665492961229,0.017408753222394803,0.5,1.0
brute_force,2,0.0012328454657383947,0.0009921425878007947,0.002407028800950459,0.5,1.0
brute_force,3,0.0008081389731333505,0.000685035994087995,0.001231029777169128,0.5,1.0
brute_force,4,0.0005771956199921112,0.0005098732884747233,0.0006732233510784648,0.5,1.0
brute_force,5,0.00044475050088287055,0.00040014318526583847,0.0004460731525323418,0.5,1.0
brute_force,6,0.0003502810007721427,0.0003229809228336971,0.0002730007837559841,0.5,1.0
brute_force,7,0.00028974292348230094,0.00026705996833141954,0.00022682955157830216,0.5,1.0
brute_force,8,0.00024506936524930985,0.00022585589208243203,0.00019213473973938284,0.5,1.0
brute_force,9,0.00020438097419978951,0.00019167907941558006,0.00012701894849359032,0.5,1.0
brute_force,10,0.00017537311425562288,0.00016561960003323674,9.753513365317652e-05,0.5,1.0
brute_force,11,0.00015094210453844406,0.0001441974516881445,6.744652968614757e-05,0.5,1.0
brute_force,12,0.00013279707922827938,0.0001271174004058546,5.679678498797767e-05,0.5,1.0
brute_force,13,0.00011849992838450585,0.00011338523040734954,5.11469807349555e-05,0.5,1.0
brute_force,14,0.0001056276715732164,0.0001012161490555155,4.411522665108635e-05,0.5,1.0
brute_force,15,9.41118990560779e-05,9.079598465155012e-05,3.3159145023681166e-05,0.5,1.0
tail,1,0.040268035414589606,0.02250648526124815,0.1776154997598052,0.8924058094446504,0.9952056427827353
tail,2,0.032124869229134906,0.022118591188452365,0.1000627797597457,0.8928163600513175,0.9952432948027662
tail,3,0.029240641175814878,0.021308716377174592,0.07931924812566837,0.8933878258359949,0.9952683961494534
tail,4,0.028296081374049025,0.02148260452833308,0.06813476842524184,0.8902734909421978,0.9950675853759554
tail,5,0.026664868895990027,0.02062349057865746,0.06041378146791528,0.8902734909421978,0.9950675853759554
tail,6,0.026277938344031696,0.020647147008978305,0.056307912627852445,0.8906450448486817,0.995080136049299
tail,7,0.0252065179271841,0.019940894163325045,0.05265623804444916,0.891030195677241,0.9951052373959863
tail,8,0.024406590875613244,0.01931384387231931,0.05092746855112366,0.8918042707386311,0.9951554400893607
tail,9,0.023760845111941018,0.01897277665487549,0.0478806831320094,0.8915946308868453,0.9951303387426735
tail,10,0.023573076733150705,0.018870851195217773,0.04702225511491808,0.8912232415864291,0.9951177880693299
tail,11,0.02352809468089362,0.018963368314231777,0.04564726230793801,0.8912232415864291,0.9951177880693299
tail,12,0.023037787680605288,0.018545031089030717,0.04492756576875794,0.8912085559095532,0.9951052373959863
tail,13,0.02271323115986256,0.018369627083927205,0.04343604037180703,0.8912232415864291,0.9951177880693299
tail,14,0.022566457132256922,0.01833256888355937,0.04233888037134279,0.8870114361230322,0.9947412678690212
tail,15,0.022134339262760042,0.01779576897902865,0.04338570053924582,0.8908405924125482,0.9951052373959863
benign,1,0.01237540921419859,0.005956348422467709,0.06419060646772384,0.5,1.0
benign,2,0.009255155962705612,0.004816311873346567,0.04438844010233879,0.5,1.0
benign,3,0.007425674576759338,0.0038853836642950773,0.03540290890693665,0.5,1.0
benign,4,0.006381329014003277,0.0032526662086695434,0.03128662758469582,0.5,1.0
benign,5,0.005662195309847593,0.0027851029751449824,0.028770922795534132,0.5,1.0
benign,6,0.005139214894473553,0.002433904711008072,0.027053101037144662,0.5,1.0
benign,7,0.004694896404594183,0.0021579066141694785,0.025369897470474242,0.5,1.0
benign,8,0.004347269070148468,0.001919228977970779,0.024280401011705397,0.5,1.0
benign,9,0.004073159786015749,0.0017340831218287348,0.02339076602458954,0.5,1.0
benign,10,0.0037855901333689688,0.0015586638847738504,0.02226926203608513,0.5,1.0
benign,11,0.003554392083734274,0.0014168409262225031,0.021375511022806166,0.5,1.0
benign,12,0.0033776419481635093,0.0012972705153748393,0.02080371381700039,0.5,1.0
benign,13,0.0032020780396461485,0.0011849910400807857,0.020170869736671447,0.5,1.0
benign,14,0.0030742383274435995,0.0010967833941802382,0.019774548966288566,0.5,1.0
benign,15,0.002923400332480669,0.0010093649851717055,0.019140353039503098,0.5,1.0
