expert,active_owned_classes,ood_role,pre_auroc,pre_aupr_id,pre_fpr95,pre_id_retain,pre_ood_detect,post_auroc,post_aupr_id,post_fpr95,post_id_retain,post_ood_detect,auroc_delta,fpr95_delta,ood_detect_delta
flood,ddos,non_owned_known_attack,0.9720784668191584,0.9570129490255114,0.0572789706258835,0.97578,0.8743001524916241,0.9968561668391938,0.9968238506597789,0.0,0.85455,1.0,0.02477770002003532,-0.0572789706258835,0.12569984750837593
flood,ddos,unseen,0.8065732940555171,0.8628473824204886,0.5476449813512889,0.97578,0.41263161369112455,0.9957558131168103,0.9980924771920257,0.0,0.85455,1.0,0.18918251906129313,-0.5476449813512889,0.5873683863088754
flood,ddos,target_non_owned_validation,0.969153191121016,0.9625668713679942,0.06944176685148484,0.97578,0.8431101891623033,0.9973594624335851,0.9976745457088697,0.0,0.85455,1.0,0.02820627131256903,-0.06944176685148484,0.1568898108376967
flood,ddos,external_aux_validation,0.7271300815455595,0.8594474569601191,0.6407381776239908,0.97578,0.2507035755478662,0.9967864102652826,0.9988252398104573,0.0,0.85455,1.0,0.2696563287197231,-0.6407381776239908,0.7492964244521338
flood,ddos,benign_diagnostic,0.8975430073499999,0.8983033672866426,0.29579,0.97578,0.44523,0.99833851765,0.9986273815225285,0.0,0.85455,1.0,0.10079551030000011,-0.29579,0.55477
flood,ddos,pooled_attack_out,0.9303405469335263,0.8372919243989869,0.18094191679568497,0.97578,0.7578742779137325,0.996578674149728,0.9961347462232107,0.0,0.85455,1.0,0.0662381272162017,-0.18094191679568497,0.24212572208626748
flood,ddos,unseen::dos,0.8065732940555171,0.8628473824204886,0.5476449813512889,0.97578,0.41263161369112455,0.9957558131168103,0.9980924771920257,0.0,0.85455,1.0,0.18918251906129313,-0.5476449813512889,0.5873683863088754
brute_force,brute_force,non_owned_known_attack,0.9999405273761424,0.9999615744898116,0.0,0.99936,1.0,1.0,1.0000000000000002,0.0,0.99966,1.0,5.9472623857637075e-05,0.0,0.0
brute_force,brute_force,unseen,0.8826495966597353,0.8826326595773071,0.3483843284813678,0.99936,0.6516156715186322,0.8827649070865102,0.8827180102450561,0.3483843284813678,0.99966,0.6516156715186322,0.00011531042677492831,0.0,0.0
brute_force,brute_force,target_non_owned_validation,0.9999404765687054,0.9999662410286669,0.0,0.99936,1.0,1.0,1.0,0.0,0.99966,1.0,5.952343129456139e-05,0.0,0.0
brute_force,brute_force,external_aux_validation,0.9999534090828707,0.9999816562096608,0.0,0.99936,1.0,1.0,1.0,0.0,0.99966,1.0,4.6590917129329945e-05,0.0,0.0
brute_force,brute_force,benign_diagnostic,0.9999446704000001,0.999971201893677,0.0,0.99936,1.0,0.9999999994000001,0.9999999993999942,0.0,0.99966,1.0,5.5328999999937345e-05,0.0,0.0
brute_force,brute_force,pooled_attack_out,0.9703615155071665,0.8826071286588757,0.08785729744127586,0.99936,0.9121427025587241,0.970435069586642,0.882718010245056,0.08785729744127586,0.99966,0.9121427025587241,7.355407947551296e-05,0.0,0.0
brute_force,brute_force,unseen::dos,0.8826495966597353,0.8826326595773071,0.3483843284813678,0.99936,0.6516156715186322,0.8827649070865102,0.8827180102450561,0.3483843284813678,0.99966,0.6516156715186322,0.00011531042677492831,0.0,0.0
tail,"bot,infiltration,web_attacks",non_owned_known_attack,0.7795862580633015,0.6246179173250772,0.326225,0.9454581963304134,0.67662,0.9987531039632539,0.9988687264651691,0.0,0.9801962802138501,1.0,0.2191668458999524,-0.326225,0.32338
tail,"bot,infiltration,web_attacks",unseen,0.9019923833878608,0.9034280419949523,0.1686965706175529,0.9454581963304134,0.8379377496121728,0.9787863030093256,0.9854991885121391,0.13090404990593127,0.9801962802138501,0.8690959500940687,0.07679391962146476,-0.03779252071162162,0.03115820048189588
tail,"bot,infiltration,web_attacks",target_non_owned_validation,0.8131614900479407,0.7675038845814851,0.31137,0.9454581963304134,0.69131,0.998860060992445,0.9992549371782518,0.0,0.9801962802138501,1.0,0.18569857094450426,-0.31137,0.30869
tail,"bot,infiltration,web_attacks",external_aux_validation,0.8102962402881716,0.8326543704617333,0.3039330031930556,0.9454581963304134,0.7226056863157492,0.9952991933734092,0.9971566885225269,0.0173801648152043,0.9801962802138501,0.9826198351847957,0.18500295308523762,-0.2865528383778513,0.2600141488690465
tail,"bot,infiltration,web_attacks",benign_diagnostic,0.4794958011219598,0.4106298647637471,0.66622,0.9454581963304134,0.34398,0.7767213686905449,0.8127074822596825,0.75818,0.9801962802138501,0.24182,0.2972255675685851,0.09195999999999993,-0.10216
tail,"bot,infiltration,web_attacks",pooled_attack_out,0.8080484511986628,0.5973545146136292,0.2895960766556406,0.9454581963304134,0.7141300260174831,0.9941103710645598,0.9849661421062209,0.030438152835445174,0.9801962802138501,0.9695618471645548,0.18606191986589704,-0.2591579238201954,0.25543182114707175
tail,"bot,infiltration,web_attacks",unseen::dos,0.9019923833878608,0.9034280419949523,0.1686965706175529,0.9454581963304134,0.8379377496121728,0.9787863030093256,0.9854991885121391,0.13090404990593127,0.9801962802138501,0.8690959500940687,0.07679391962146476,-0.03779252071162162,0.03115820048189588
