class,owner_expert,is_tail,support,xgb_recall,oracle_local_recall,gated_recall,recall_lost_to_gate,wrong_accepted,wrong_rejected,dominant_recall_loss,fp_from_known_count,top_fp_true_class,top_fp_count,fp_from_unseen_count,fp_from_benign_count
brute_force,brute_force,False,100000,1.0,1.0,0.99966,0.00034,0.0,0.0,none,0,,0,21110,0
ddos,flood,False,100000,0.99302,1.0,0.85455,0.14545,0.0,0.0,gate,0,,0,0,0
bot,tail,True,41542,0.9971113571806846,0.9965577006403158,0.9940060661499206,0.0025516344903952627,0.0,0.003442299359684175,local_classifier,0,,0,0,8
infiltration,tail,True,37631,0.9922935877335176,0.9907523052802211,0.9665435412293056,0.024208764050915467,0.0029762695649863144,0.006271425154792591,gate,1,web_attacks,1,2204,75372
web_attacks,tail,True,509,0.9567779960707269,0.9430255402750491,0.6404715127701375,0.3025540275049116,0.0019646365422396855,0.0550098231827112,gate,112,infiltration,112,5728,438
