cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15709,0.6670917861057848,41.57096546346709,0,0,0,0,0,15703,6
1,1910608,0.05259179298941859,0.024612314327722807,1740524,0,18776,131673,19635,0,0
2,20640,0.015054308927698126,0.6521645656930467,0,20640,0,0,0,0,0
3,292,0.012710282287877146,193.18641219481924,0,0,0,0,0,46,246
4,3840,0.007237142969934622,1.6851633114985334,882,0,0,0,0,2958,0
