run,class,rows,proposed,accepted,g_ok_f_ok,helpful,harmful,wrong_wrong,wrong_wrong_changed,net_correction,net_per_1M,harmful_rate_of_correct,harmful_rate_lo,harmful_rate_hi,override_precision,override_prec_lo,override_prec_hi,acc_global_on_proposed,acc_final_on_proposed,acc_global_on_accepted,acc_final_on_accepted
20260827_011706_nfv3_cic2018_exp23b_greedy,benign,3502926,60764,66,3494019,0,62,8845,1,-62,-17.699,1.774e-05,1.384e-05,2.274e-05,0.0,0.0,0.058344,0.959055,0.958034,0.984848,0.045455
20260827_011706_nfv3_cic2018_exp23b_greedy,bot,41542,316,46,41415,0,0,127,0,0,0.0,0.0,0.0,9.275e-05,0.0,0.0,0.793451,1.0,1.0,1.0,1.0
20260827_011706_nfv3_cic2018_exp23b_greedy,brute_force,115040,77352,0,77344,0,0,37696,0,0,0.0,0.0,0.0,4.966e-05,0.0,0.0,0.793451,0.999897,0.999897,,
20260827_011706_nfv3_cic2018_exp23b_greedy,ddos,264872,8701,161,215560,0,0,49312,0,0,0.0,0.0,-0.0,1.782e-05,0.0,0.0,0.793451,0.736697,0.736697,1.0,1.0
20260827_011706_nfv3_cic2018_exp23b_greedy,dos,60594,41951,10375,19888,10373,0,30333,2,10373,171188.567,0.0,0.0,0.00019312,1.0,0.99963,1.0,0.142404,0.389669,0.0,0.999807
20260827_011706_nfv3_cic2018_exp23b_greedy,infiltration,37631,1383,10,11934,0,0,25697,10,0,0.0,0.0,0.0,0.00032179,0.0,0.0,0.793451,0.111352,0.111352,0.0,0.0
20260827_011706_nfv3_cic2018_exp23b_greedy,web_attacks,509,482,10,234,4,0,271,0,4,7858.546,0.0,0.0,0.01615134,1.0,0.510109,1.0,0.485477,0.493776,0.6,1.0
20260827_011706_nfv3_cic2018_exp23b_greedy,ALL,4023114,190949,10668,3860394,10377,62,152281,13,10315,2563.934,1.606e-05,1.253e-05,2.059e-05,0.994061,0.992394,0.995364,0.778784,0.832804,0.026059,0.99297
