tau_pre,tau_post,proposal_rate,accepted,helpful,harmful,harm_frac,benign_fpr_added,net_gain,feasible
-251.07183837890625,0.0,1.0,11656,10837,9,0.0008,0.000282,493467.9,False
-251.07183837890625,0.25,1.0,11505,10686,9,0.0008,0.000282,489644.6,False
-251.07183837890625,0.5,1.0,11413,10594,9,0.0008,0.000282,487267.9,False
-251.07183837890625,1.0,1.0,10992,10173,9,0.0009,0.000282,476143.8,False
-251.07183837890625,2.0,1.0,10965,10146,9,0.0009,0.000282,475412.1,False
-251.07183837890625,4.0,1.0,10496,9677,9,0.0009,0.000282,461747.3,False
-251.07183837890625,8.0,1.0,9178,8440,9,0.0011,0.000282,421484.2,False
0.1490105241537094,0.0,0.7,10680,10469,9,0.0009,0.000282,474561.9,False
0.1490105241537094,0.25,0.7,10529,10318,9,0.0009,0.000282,470738.7,False
0.1490105241537094,0.5,0.7,10437,10226,9,0.0009,0.000282,468361.9,False
0.1490105241537094,1.0,0.7,10016,9805,9,0.0009,0.000282,457237.9,False
0.1490105241537094,2.0,0.7,9989,9778,9,0.0009,0.000282,456506.1,False
0.1490105241537094,4.0,0.7,9531,9320,9,0.001,0.000282,443155.2,False
0.1490105241537094,8.0,0.7,8279,8086,9,0.0011,0.000282,402994.1,False
1.90483558177948,0.0,0.4968,10435,10231,6,0.0006,0.000188,462345.4,False
1.90483558177948,0.25,0.4968,10284,10080,6,0.0006,0.000188,458522.2,False
1.90483558177948,0.5,0.4968,10193,9989,6,0.0006,0.000188,456170.4,False
1.90483558177948,1.0,0.4968,9773,9569,6,0.0006,0.000188,445072.4,False
1.90483558177948,2.0,0.4968,9747,9543,6,0.0006,0.000188,444364.5,False
1.90483558177948,4.0,0.4968,9300,9096,6,0.0007,0.000188,431326.2,False
1.90483558177948,8.0,0.4968,8055,7866,6,0.0008,0.000188,391283.9,False
3.7592692375183105,0.0,0.4,10311,10117,6,0.0006,0.000188,457118.3,False
3.7592692375183105,0.25,0.4,10162,9968,6,0.0006,0.000188,453346.7,False
3.7592692375183105,0.5,0.4,10075,9881,6,0.0006,0.000188,451097.4,False
3.7592692375183105,1.0,0.4,9660,9466,6,0.0006,0.000188,440129.1,False
3.7592692375183105,2.0,0.4,9640,9446,6,0.0006,0.000188,439576.6,False
3.7592692375183105,4.0,0.4,9212,9018,6,0.0007,0.000188,427190.2,False
3.7592692375183105,8.0,0.4,7973,7794,6,0.0008,0.000188,387329.7,False
12.470438241958622,0.0,0.35,10133,9959,4,0.0004,0.000125,449915.4,True
12.470438241958622,0.25,0.35,9985,9811,4,0.0004,0.000125,446171.0,True
12.470438241958622,0.5,0.35,9902,9728,4,0.0004,0.000125,444022.3,True
12.470438241958622,1.0,0.35,9509,9335,4,0.0004,0.000125,433628.6,True
12.470438241958622,2.0,0.35,9494,9320,4,0.0004,0.000125,433209.6,True
12.470438241958622,4.0,0.35,9079,8905,4,0.0004,0.000125,421192.6,True
12.470438241958622,8.0,0.35,7853,7690,4,0.0005,0.000125,381613.5,True
35.88573455810547,0.0,0.3,6973,6813,4,0.0006,0.000125,346899.2,True
35.88573455810547,0.25,0.3,6973,6813,4,0.0006,0.000125,346899.2,True
35.88573455810547,0.5,0.3,6973,6813,4,0.0006,0.000125,346899.2,True
35.88573455810547,1.0,0.3,6972,6812,4,0.0006,0.000125,346846.6,True
35.88573455810547,2.0,0.3,6972,6812,4,0.0006,0.000125,346846.6,True
35.88573455810547,4.0,0.3,6960,6800,4,0.0006,0.000125,346263.5,True
35.88573455810547,8.0,0.3,6886,6732,4,0.0006,0.000125,343537.0,True
60.804561614990234,0.0,0.0111,979,845,4,0.0047,0.000125,60412.8,True
60.804561614990234,0.25,0.0111,979,845,4,0.0047,0.000125,60412.8,True
60.804561614990234,0.5,0.0111,979,845,4,0.0047,0.000125,60412.8,True
