class,owner_expert,is_tail,support,xgb_recall,oracle_local_recall,gated_recall,recall_lost_to_gate,wrong_accepted,wrong_rejected,dominant_recall_loss,fp_from_known_count,top_fp_true_class,top_fp_count,fp_from_unseen_count,fp_from_benign_count
brute_force,brute_force,False,100000,1.0,1.0,0.99954,0.00046,0.0,0.0,none,0,,0,21110,0
ddos,flood,False,100000,0.99302,1.0,0.86846,0.13154,0.0,0.0,gate,0,,0,0,0
bot,tail,True,41542,0.9971113571806846,0.9967984208752588,0.9947041548312551,0.002094266044003659,0.0,0.0032015791247412256,local_classifier,0,,0,0,6
infiltration,tail,True,37631,0.9922935877335176,0.9909117482926311,0.9655071616486407,0.025404586643990326,0.0,0.009088251707368924,gate,694,ddos,693,14046,77501
web_attacks,tail,True,509,0.9567779960707269,0.931237721021611,0.0,0.931237721021611,0.0019646365422396855,0.06679764243614932,gate,0,,0,0,0
