true_class,owner_expert,intruding_expert,false_accept_count,true_class_test_support,owner_also_in_rate,owner_lower_energy_rate,resolvable_by_argmin_rate,mean_owner_energy,owner_threshold,mean_intruder_energy,intruder_threshold
ddos,flood,tail,693,100000,0.0,0.0,0.0,-1.9182460308074951,-5.913034915924072,-5.278791904449463,-4.925053596496582
