class,owner_expert,is_tail,support,xgb_recall,oracle_local_recall,gated_recall,recall_lost_to_gate,wrong_accepted,wrong_rejected,dominant_recall_loss,fp_from_known_count,top_fp_true_class,top_fp_count,fp_from_unseen_count,fp_from_benign_count
brute_force,brute_force,False,100000,1.0,1.0,0.99893,0.00107,0.0,0.0,gate,0,,0,21110,0
bot,tail,True,41542,0.9970150690867075,0.9964614125463387,0.9950652351836695,0.0013961773626691059,0.002888642819315392,0.0006499446343459631,local_classifier,0,,0,0,5
infiltration,tail,True,37631,0.9929047859477559,0.9908586006218277,0.9762695649863145,0.014589035635513274,0.0,0.009141399378172252,gate,123,bot,120,116812,85870
web_attacks,tail,True,509,0.9489194499017681,0.9273084479371316,0.0,0.9273084479371316,0.005893909626719057,0.06679764243614932,gate,0,,0,0,0
