arm,window,quota,model,split,seed,rows,accuracy,macro_f1,tail_f1,benign_fpr,predict_seconds,fit_seconds,gpu_peak_gib
early_legacy,early,legacy,xgboost_c0,val,42,5504048,0.5753783397237815,0.5145574010779432,0.1214369087959358,0.5965331543614569,18.24932551383972,3.805903434753418,
early_legacy,early,legacy,xgboost_c0,test,42,5504060,0.7493194114889736,0.516670391058936,0.06204870109512281,0.30919854551691195,18.49810814857483,3.805903434753418,
early_legacy,early,legacy,tabpfn,val,42,5504048,0.6709372810702232,0.5226105356513161,0.035978403250639224,0.4396851278062863,907.7848083972931,17.793028354644775,3.023561954498291
early_legacy,early,legacy,tabpfn,test,42,5504060,0.7852981253838076,0.5450190354855773,0.054221749278875624,0.25165880389847206,907.759596824646,17.793028354644775,3.023561954498291
