cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15781,0.6576574731671793,39.599408762623014,0,0,0,0,0,15781,0
1,1929498,0.048556749194092926,0.02232781781367191,1739729,20642,18691,131673,18763,0,0
2,4242,0.016350487454838594,3.431034176280326,1316,0,0,0,0,2926,0
