expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.22008905138718224,0.0365
1,bot,31156,0.8876765444527325,1.0
1,brute_force,86279,0.6516677176190749,0.9996059296004821
1,ddos,100000,0.03635625624405074,0.99728
1,dos,45446,0.41722602633280986,0.9952911147295691
1,infiltration,28224,24.629387663494427,0.9665887188208617
1,web_attacks,381,1674.2544069025346,0.9973753280839895
2,benign,100000,-0.008295385226701701,0.12234
2,bot,31156,0.2563449448334408,0.9866157401463602
2,brute_force,86279,-2.175611350169354,0.005586527428458837
2,ddos,100000,-0.1149081693038273,0.2753
2,dos,45446,0.28577793304739746,0.6211547770980944
2,infiltration,28224,-4.737294438200321,0.4412202380952381
2,web_attacks,381,1198.1837771281416,0.7296587926509186
3,benign,100000,-0.067508075873153,0.07333
3,bot,31156,0.8877481065423456,1.0
3,brute_force,86279,0.7252302327525618,0.9997450132709003
3,ddos,100000,0.03670511350203828,0.99825
3,dos,45446,0.28447853680460555,0.9995819214012235
3,infiltration,28224,20.013329613819845,0.99046910430839
3,web_attacks,381,1153.855734261891,0.7349081364829396
