round,expert,coverage,regime_tune_rows,marginal,action
0,1,0.6823,36,,dropped(min-support)
0,3,0.6708,0,,dropped(min-support)
0,4,0.7139,4,,dropped(min-support)
0,6,0.7148,49,,dropped(min-support)
0,8,0.7131,0,,dropped(min-support)
0,2,0.7086,2317,8.1543,kept(prune off)
0,5,0.1985,81023,0.0002,kept(prune off)
0,7,0.7207,814,0.8206,kept(prune off)
