round,expert,coverage,regime_tune_rows,marginal,action
0,2,0.6673,0,,dropped(min-support)
0,4,0.2009,11,,dropped(min-support)
0,7,0.6502,0,,dropped(min-support)
0,1,0.2414,2293,5.453,kept(prune off)
0,3,0.5255,81583,0.0038,kept(prune off)
0,5,0.2604,87,4.6378,kept(prune off)
0,6,0.647,259,0.0401,kept(prune off)
0,8,0.6512,409,0.0057,kept(prune off)
