expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.1839680231120612,8e-05
1,bot,31156,0.30743184460625916,0.9934523045320324
1,brute_force,86279,-1.0459690033341096,0.0
1,ddos,100000,0.037193000075750215,0.77114
1,dos,45446,-1.0069203363043577,0.00017603309422171368
1,infiltration,28224,16.90885453844092,0.9563846371882087
1,web_attacks,381,237.2972673272077,0.6036745406824147
2,benign,100000,-0.00048652844811726195,0.43589
2,bot,31156,0.6771636877615147,0.9992938759789447
2,brute_force,86279,-0.4286169626797577,0.3276695371990867
2,ddos,100000,0.03638189577692113,0.77989
2,dos,45446,-1.3517548699572945,0.0007041323768868547
2,infiltration,28224,-2.830647611109206,0.21152210884353742
2,web_attacks,381,-326.4058107619964,0.28083989501312334
3,benign,100000,-0.06698673477007261,0.00079
3,bot,31156,0.22649622978885395,0.9997432276287072
3,brute_force,86279,0.7362316621460278,0.7382213516614703
3,ddos,100000,0.0025574676321772224,0.56561
3,dos,45446,-0.16457211093630494,0.3530123663248691
3,infiltration,28224,12.837171050565365,0.948093820861678
3,web_attacks,381,477.34018656838384,0.6666666666666666
4,benign,100000,-0.06624815944283098,0.00217
4,bot,31156,0.8013239170048003,1.0
4,brute_force,86279,-0.8943304800537691,0.24880909607204535
4,ddos,100000,0.1221660384785783,0.99874
4,dos,45446,-1.6393298190738894,0.5517537297011839
4,infiltration,28224,12.640755479821175,0.957624716553288
4,web_attacks,381,550.2546353174837,0.9002624671916011
5,benign,100000,-0.06722213190034382,0.00224
5,bot,31156,0.7998991852564059,1.0
5,brute_force,86279,0.9952893777995655,0.9997913744943729
5,ddos,100000,0.11032410358197128,0.99727
5,dos,45446,0.24344176544621304,0.7387888923117546
5,infiltration,28224,13.162468848689521,0.9583333333333334
5,web_attacks,381,528.1227498284131,0.9002624671916011
