cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15906,0.5637695786820487,32.45545692628922,0,0,0,0,0,15906,0
1,1912350,0.06269003642238642,0.028457096886806258,1740034,0,18633,131268,19618,2797,0
2,252,0.009286429032578696,502.2671408076831,0,0,0,0,0,0,252
3,20642,0.020680693750516475,0.8697066288032148,0,20642,0,0,0,0,0
4,405,0.0008860726461405547,1.899213361514334,0,0,0,405,0,0,0
