class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3498392,0,0,4534,0
bot,41542,41415,0,0,127,0
brute_force,115040,115020,0,0,20,0
ddos,264872,260267,0,0,4605,0
dos,60594,38855,0,0,21739,0
infiltration,37631,10184,0,0,27447,0
web_attacks,509,367,0,0,142,0
