expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.2144720409274657,0.13381
1,bot,31156,1.5710882699955455,1.0
1,brute_force,86279,0.5199086276838887,1.0
1,ddos,100000,0.5569339328277066,1.0
1,dos,45446,0.1948013394157004,0.6511904237996743
1,infiltration,28224,32.7953601464072,0.9879889455782312
1,web_attacks,381,1628.250192540362,0.9973753280839895
2,benign,100000,-0.0028730544980175407,0.46714
2,bot,31156,1.5729666261276245,1.0
2,brute_force,86279,-0.6030390499534377,0.3276695371990867
2,ddos,100000,0.54896055724014,1.0
2,dos,45446,-0.6639942247284303,0.6412665581129252
2,infiltration,28224,13.621058355035387,0.8708191609977324
2,web_attacks,381,1177.3086303480266,0.8923884514435696
3,benign,100000,-0.05991014848299908,0.17518
3,bot,31156,1.5731130957170787,1.0
3,brute_force,86279,0.781028196269676,1.0
3,ddos,100000,0.5553610359043422,1.0
3,dos,45446,0.08102184281494215,0.6511904237996743
3,infiltration,28224,28.442171560925,0.9853316326530612
3,web_attacks,381,1738.7028364525409,0.9973753280839895
