round,expert,coverage,regime_tune_rows,marginal,action
0,3,0.7586,0,,dropped(min-support)
0,4,0.7651,9,,dropped(min-support)
0,6,0.7685,11,,dropped(min-support)
0,7,0.7692,49,,dropped(min-support)
0,8,0.7715,35,,dropped(min-support)
0,1,0.7543,2541,7.8078,kept(prune off)
0,2,0.872,79915,0.0041,kept(prune off)
0,5,0.7727,239,0.0122,kept(prune off)
