class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3498989,0,0,3937,0
bot,41542,41362,0,0,180,0
brute_force,115040,115020,0,0,20,0
ddos,264872,188356,0,0,76516,0
dos,60594,38914,0,0,21680,0
infiltration,37631,1112,0,0,36519,0
web_attacks,509,237,0,0,272,0
