cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,16463,0.5982518366914836,40.6042982811254,0,0,0,0,0,16463,0
1,1911867,0.1205830384294993,0.06585467794164489,1740953,0,18691,131673,19598,952,0
2,20651,0.032552637982890126,1.6639405935765215,0,20651,0,0,0,0,0
