expert,epoch,loss,ce_loss,energy_margin_loss,val_macro_f1,val_accuracy
flood,1,0.08063773257541657,0.008381844358354807,0.7225588737316132,0.9995542249923703,0.999558941901622
flood,2,0.04086362345147133,0.00662533491910994,0.3423828774280548,0.999587655281277,0.9995920212590004
flood,3,0.036062908068180084,0.006409588436841964,0.29653319186592103,0.9996433799938962,0.9996471535212976
flood,4,0.03348930264401436,0.006091663224756717,0.273976390920639,0.999587655281277,0.9995920212590004
flood,5,0.03201694664788246,0.005939756041124463,0.26077190292739866,0.999721395089953,0.9997243386885137
flood,6,0.030842934404850007,0.0056831739827394485,0.2515975999717712,0.999855130752528,0.9998566561180271
flood,7,0.03001825387811661,0.005610098064646125,0.2440815550546646,0.999855130752528,0.9998566561180271
flood,8,0.02937814565193653,0.005406405901104212,0.23971739299964906,0.9998439858936865,0.9998456296655677
flood,9,0.028860964314341545,0.0053213590737879275,0.2353960489063263,0.9996210912435148,0.9996251006163787
flood,10,0.028437945072412492,0.005275972083725035,0.2316197264137268,0.9996210895058347,0.9996251006163787
flood,11,0.0280663414850235,0.005209320213794708,0.22857020854759216,0.9998439866074428,0.9998456296655677
flood,12,0.02770497475361824,0.005080880185082555,0.22624094143486023,0.9995988024931333,0.9996030477114598
flood,13,0.02714438532757759,0.00499028439667821,0.22154100556087494,0.9996991080756836,0.9997022857835949
flood,14,0.02683148245739937,0.00484522156816721,0.2198626052341461,0.99979940859875,0.9998015238557298
flood,15,0.02663948892688751,0.00484858850228414,0.21790900095939636,0.999855130752528,0.9998566561180271
application,1,0.5790879226360321,0.06676195109295845,5.123259631973267,0.9778224834164416,0.97783
application,2,0.1920319762840271,0.06555676108169556,1.2647521302871705,0.9797951583057029,0.9798
application,3,0.16797123605537415,0.06375396453738212,1.0421727034301758,0.980615935735492,0.98062
application,4,0.15631381628131866,0.06189213861632347,0.9442167629699707,0.9809761856186832,0.98098
application,5,0.14835414091205598,0.060690618228435515,0.8766352114944458,0.9809762071427133,0.98098
application,6,0.14240665290641785,0.05962893054807186,0.8277772123031616,0.9807257381349666,0.98073
application,7,0.13818399031448364,0.05891693621301651,0.7926705221557617,0.9810059789182519,0.98101
application,8,0.1353348330669403,0.058490447233915326,0.7684438444137573,0.9807755114971834,0.98078
application,9,0.13317130360984802,0.058147933736562726,0.7502336871795654,0.9805953018586762,0.9806
application,10,0.13177089837646486,0.05796236583828926,0.7380853114089966,0.9807554240940215,0.98076
application,11,0.13068990126705168,0.05763374730563164,0.7305615190277099,0.9806153548497287,0.98062
application,12,0.12998345228767394,0.05766952020144463,0.7231393081970214,0.9806553764105644,0.98066
application,13,0.12899300012397766,0.057344671316623685,0.7164832747116089,0.9816464793817912,0.98165
application,14,0.12824187529087067,0.05698260705161095,0.7125926693611145,0.9806352146052169,0.98064
application,15,0.12750458604240417,0.05660410941827297,0.7090047494506836,0.9808053347730865,0.98081
stealth_malware,1,0.02859569262887762,0.010784863319281222,0.17810829130643133,0.9878695748727813,0.9987814023247095
stealth_malware,2,0.02376480612133191,0.01042214013591779,0.133426658549792,0.9875264843331278,0.9987579677540307
stealth_malware,3,0.02090019602163108,0.009704239518050802,0.11195956352314475,0.9875264843331278,0.9987579677540307
stealth_malware,4,0.019559815540922107,0.009974070159075048,0.09585745244804365,0.9875264843331278,0.9987579677540307
stealth_malware,5,0.017813590159646918,0.009526010525046036,0.08287579371000052,0.9875264843331278,0.9987579677540307
stealth_malware,6,0.016870724707771453,0.009468471571517307,0.07402253196608714,0.9875264843331278,0.9987579677540307
stealth_malware,7,0.01580917001808141,0.009148383691789455,0.06660786267399638,0.9875264843331278,0.9987579677540307
stealth_malware,8,0.015349613706267303,0.009236957472789175,0.06112656264386537,0.9879390772503512,0.9988048368953881
stealth_malware,9,0.014755821834304015,0.009051844994293496,0.05703976734089754,0.9879390772503512,0.9988048368953881
stealth_malware,10,0.014333016049530616,0.00905256537091546,0.05280450540841339,0.9883526713538623,0.9988517060367454
stealth_malware,11,0.013458440947901542,0.008598767031277894,0.04859673757936013,0.9886263926779009,0.9988517060367454
stealth_malware,12,0.013236623768989833,0.008804664073859858,0.04431959529751635,0.9890409920967679,0.9988985751781028
stealth_malware,13,0.013055738685203535,0.00876829645349848,0.04287442161679991,0.9875956194567611,0.9987814023247095
stealth_malware,14,0.012686284697302161,0.00853161390825036,0.04154670589516454,0.9886263926779009,0.9988517060367454
stealth_malware,15,0.01252807846074185,0.00850513204162167,0.04022946238111765,0.9886263926779009,0.9988517060367454
benign,1,0.009267742643654346,0.0055565157689154146,0.03711226830542087,0.5,1.0
benign,2,0.006109138799607753,0.004246028787866235,0.018631099972724916,0.5,1.0
benign,3,0.004798550671339035,0.003297047603726387,0.015015029941797256,0.5,1.0
benign,4,0.003922283625453711,0.0026851845793426036,0.012370990028679371,0.5,1.0
