expert,active_owned_classes,ood_role,pre_auroc,pre_aupr_id,pre_fpr95,pre_id_retain,pre_ood_detect,post_auroc,post_aupr_id,post_fpr95,post_id_retain,post_ood_detect,auroc_delta,fpr95_delta,ood_detect_delta
flood,"ddos,dos",non_owned_known_attack,0.9117006283164232,0.8843985375510036,0.2994891180780978,0.958313194780087,0.6813037304881,0.996529341699979,0.9935554314386489,0.021772974848538806,0.9699343246240013,0.9686896495048691,0.0848287133835558,-0.277716143229559,0.28738591901676913
flood,"ddos,dos",unseen,0.9351125277556648,0.9216025168319553,0.397365,0.958313194780087,0.596455,0.9766133231633639,0.9682316884789582,0.242205,0.9699343246240013,0.757195,0.04150079540769913,-0.15516000000000002,0.16074
flood,"ddos,dos",target_non_owned_validation,0.8912628604252496,0.9033598045536712,0.3568604911965908,0.958313194780087,0.6254625995289895,0.9968880987745504,0.9962882166705963,0.02177722328137266,0.9699343246240013,0.9697978580239991,0.10562523834930082,-0.33508326791521814,0.34433525849500957
flood,"ddos,dos",benign_diagnostic,0.9583247732280443,0.9695418704593429,0.20696,0.958313194780087,0.78962,0.9234932157478748,0.9039210277945081,0.41295,0.9699343246240013,0.51573,-0.03483155748016953,0.20598999999999998,-0.27388999999999997
flood,"ddos,dos",pooled_attack_out,0.9228748792414059,0.845377902149016,0.34620423689780994,0.958313194780087,0.6408063326754695,0.9870236375971445,0.9636084369494669,0.12698283906040814,0.9699343246240013,0.8677454997577756,0.06414875835573863,-0.2192213978374018,0.2269391670823061
flood,"ddos,dos",unseen::password,0.9045331350396612,0.9358823859061737,0.37812,0.958313194780087,0.60981,0.9854513998308362,0.9879998688452775,0.09701,0.9699343246240013,0.90191,0.08091826479117503,-0.28111,0.2921
flood,"ddos,dos",unseen::scanning,0.9656919204716687,0.977723614382773,0.41661,0.958313194780087,0.5831,0.9677752464958917,0.9777452531571661,0.3874,0.9699343246240013,0.61248,0.002083326024223009,-0.029209999999999958,0.029380000000000073
application,"injection,xss",non_owned_known_attack,0.827166861299437,0.8459163876269509,0.7498159448979925,0.9468404817528182,0.2656883115466627,0.9957606384724085,0.9958175565620779,0.017423882990036485,0.9605627253963573,0.9720727058554063,0.16859377717297153,-0.732392061907956,0.7063843943087436
application,"injection,xss",unseen,0.9072130656598019,0.9183364784567138,0.5998,0.9468404817528182,0.401425,0.8900326783466397,0.8911438445183342,0.615195,0.9605627253963573,0.383465,-0.017180387313162182,0.015395000000000048,-0.017959999999999976
application,"injection,xss",target_non_owned_validation,0.8022695770732984,0.8591485066399567,0.7666369232845692,0.9468404817528182,0.25537068002369473,0.9954297989568174,0.9966323957662246,0.024309591115976695,0.9605627253963573,0.9624333585777165,0.193160221883519,-0.7423273321685925,0.7070626785540217
application,"injection,xss",benign_diagnostic,0.9395437202873732,0.9607855766945191,0.22611,0.9468404817528182,0.79258,0.9567187560105694,0.9759407514687758,0.53797,0.9605627253963573,0.4544,0.01717503572319623,0.3118599999999999,-0.3381799999999999
application,"injection,xss",pooled_attack_out,0.8689262129216937,0.8077070287671777,0.6715540380155933,0.9468404817528182,0.3365008647021538,0.9406033565191109,0.8896273743430486,0.32927545002334563,0.9605627253963573,0.6650016041985659,0.07167714359741717,-0.3422785879922477,0.3285007394964121
application,"injection,xss",unseen::password,0.8677215099854839,0.9306549127635759,0.61236,0.9468404817528182,0.38986,0.8036775456179546,0.8965622386956265,0.82395,0.9605627253963573,0.17418,-0.06404396436752935,0.21158999999999994,-0.21567999999999998
application,"injection,xss",unseen::scanning,0.9467046213341198,0.9777571021818104,0.58724,0.9468404817528182,0.41299,0.9763878110753248,0.9886742356664217,0.40644,0.9605627253963573,0.59275,0.029683189741204985,-0.18079999999999996,0.17975999999999998
stealth_malware,"backdoor,mitm,ransomware",non_owned_known_attack,0.9941029328379949,0.9816561301237734,0.0,0.9499730534011294,1.0,0.9986869073062228,0.9970671960727456,0.0,0.9499261897509197,1.0,0.0045839744682278916,0.0,0.0
stealth_malware,"backdoor,mitm,ransomware",unseen,0.9765869952199075,0.9525697956419302,0.248715,0.9499730534011294,0.751285,0.9730349087330412,0.9434491469308047,0.24878,0.9499261897509197,0.75122,-0.003552086486866335,6.50000000000095e-05,-6.499999999998174e-05
stealth_malware,"backdoor,mitm,ransomware",target_non_owned_validation,0.9940630687252304,0.9864601554935647,0.0,0.9499730534011294,1.0,0.9986528277095934,0.9976497162456309,0.0,0.9499261897509197,1.0,0.004589758984362979,0.0,0.0
stealth_malware,"backdoor,mitm,ransomware",benign_diagnostic,0.9868053802985214,0.9800705348863101,0.07234,0.9499730534011294,0.92778,0.9898191423952012,0.9828544382133863,0.07374,0.9499261897509197,0.92627,0.003013762096679806,0.0013999999999999985,-0.0015100000000000113
stealth_malware,"backdoor,mitm,ransomware",pooled_attack_out,0.9873275705435514,0.948299677290958,0.09620576812984481,0.9499730534011294,0.9037942318701552,0.9887644248391475,0.9427907810315511,0.09623091086320806,0.9499261897509197,0.903769089136792,0.001436854295596146,2.5142733363250902e-05,-2.5142733363181513e-05
stealth_malware,"backdoor,mitm,ransomware",unseen::password,0.9990872188766782,0.9986149155855429,0.0,0.9499730534011294,1.0,0.9990967641821122,0.9987068380510735,0.0,0.9499261897509197,1.0,9.54530543406662e-06,0.0,0.0
stealth_malware,"backdoor,mitm,ransomware",unseen::scanning,0.954086771563137,0.9527643447792266,0.49743,0.9499730534011294,0.50257,0.9469730532839703,0.943713144213072,0.49756,0.9499261897509197,0.50244,-0.007113718279166736,0.000130000000000019,-0.00012999999999996348
