method,class,precision,recall,f1,support
xgboost,benign,0.7839495507947477,0.99825,0.8782155048034627,100000
xgboost,bot,1.0,0.9954744595830726,0.9977320980505694,41542
xgboost,brute_force,0.8256697387110626,0.99982,0.9044379715231669,100000
xgboost,ddos,0.9999798057311335,0.99036,0.9951466554125343,100000
xgboost,dos,1.0,0.6419282437205004,0.7819199726608437,60594
xgboost,infiltration,0.9896487081261717,0.3226595094469985,0.4866533066132265,37631
xgboost,web_attacks,0.7896551724137931,0.449901768172888,0.5732165206508135,509
xgboost,macro_avg,,,0.8024745756735168,440276
xgboost,weighted_avg,,,0.8749340790883853,440276
xgboost,tail_avg,,,0.6858673084382031,440276
tabpfn_v3,benign,0.767933851272948,0.99932,0.8684792574663995,100000
tabpfn_v3,bot,1.0,0.9970150690867075,0.9985053037608486,41542
tabpfn_v3,brute_force,0.8256697387110626,0.99982,0.9044379715231669,100000
tabpfn_v3,ddos,1.0,0.98333,0.9915949438570485,100000
tabpfn_v3,dos,1.0,0.6413671320592798,0.7815035643544447,60594
tabpfn_v3,infiltration,0.9966607739147515,0.2696712816560814,0.42448706418756404,37631
tabpfn_v3,web_attacks,0.8326848249027238,0.4204322200392927,0.5587467362924282,509
tabpfn_v3,macro_avg,,,0.7896792630631285,440276
tabpfn_v3,weighted_avg,,,0.866601464520444,440276
tabpfn_v3,tail_avg,,,0.6605797014136137,440276
