method,class,precision,recall,f1,support
xgboost,benign,0.9758479609344067,0.7110299067218002,0.8226524254561638,10399
xgboost,ddos,0.5581363260049673,0.016969927498484454,0.03293837592227792,1430177
xgboost,dos,0.5250716699526072,0.9563378511088236,0.6779299111845994,1606838
xgboost,reconnaissance,0.8285397148277818,0.9995841039209267,0.906060213116091,339027
xgboost,theft,0.987012987012987,0.23529411764705882,0.38,323
xgboost,macro_avg,,,0.5639161851358264,3386764
xgboost,weighted_avg,,,0.42881276307822525,3386764
xgboost,tail_avg,,,0.38,3386764
tabpfn_v3,benign,0.888829857882853,0.6435234157130494,0.7465417224453369,10399
tabpfn_v3,ddos,0.9221114391280937,0.03472577170518055,0.06693099089240423,1430177
tabpfn_v3,dos,0.5321895874090437,0.9600843395538318,0.6847896747548671,1606838
tabpfn_v3,reconnaissance,0.7948452230508983,0.999964604589015,0.8856839058238325,339027
tabpfn_v3,theft,0.9125,0.2260061919504644,0.36228287841191065,323
tabpfn_v3,macro_avg,,,0.5492458344656703,3386764
tabpfn_v3,weighted_avg,,,0.44414677179941087,3386764
tabpfn_v3,tail_avg,,,0.36228287841191065,3386764
