tau_pre,tau_post,proposal_rate,accepted,helpful,harmful,harm_frac,benign_fpr_added,net_gain,feasible,target_unit
4.9080954340752214e-05,0.0,1.0,2524,278,13,0.0447,0.001584,549.8,False,normgain
4.9080954340752214e-05,0.25,1.0,512,231,4,0.017,0.000487,461.4,False,normgain
4.9080954340752214e-05,0.5,1.0,320,231,4,0.017,0.000487,320.5,False,normgain
4.9080954340752214e-05,1.0,1.0,0,0,0,0.0,0.0,0.0,False,normgain
4.9080954340752214e-05,2.0,1.0,0,0,0,0.0,0.0,0.0,False,normgain
4.9080954340752214e-05,4.0,1.0,0,0,0,0.0,0.0,0.0,False,normgain
4.9080954340752214e-05,8.0,1.0,0,0,0,0.0,0.0,0.0,False,normgain
0.018647720105946064,0.0,0.7,1607,0,1,1.0,0.000122,41.2,False,normgain
0.018647720105946064,0.25,0.7,1,0,0,0.0,0.0,0.8,False,normgain
0.018647720105946064,0.5,0.7,0,0,0,0.0,0.0,0.0,False,normgain
0.018647720105946064,1.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
0.018647720105946064,2.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
0.018647720105946064,4.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
0.018647720105946064,8.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
0.08331779390573502,0.0,0.5,1387,0,1,1.0,0.000122,78.0,False,normgain
0.08331779390573502,0.25,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.08331779390573502,0.5,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.08331779390573502,1.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.08331779390573502,2.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.08331779390573502,4.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.08331779390573502,8.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.19223986566066742,0.0,0.4,1041,0,1,1.0,0.000122,139.5,False,normgain
0.19223986566066742,0.25,0.4,0,0,0,0.0,0.0,0.0,False,normgain
0.19223986566066742,0.5,0.4,0,0,0,0.0,0.0,0.0,False,normgain
0.19223986566066742,1.0,0.4,0,0,0,0.0,0.0,0.0,False,normgain
0.19223986566066742,2.0,0.4,0,0,0,0.0,0.0,0.0,False,normgain
0.19223986566066742,4.0,0.4,0,0,0,0.0,0.0,0.0,False,normgain
0.19223986566066742,8.0,0.4,0,0,0,0.0,0.0,0.0,False,normgain
0.2511761337518692,0.0,0.35,926,0,1,1.0,0.000122,140.4,False,normgain
0.2511761337518692,0.25,0.35,0,0,0,0.0,0.0,0.0,False,normgain
0.2511761337518692,0.5,0.35,0,0,0,0.0,0.0,0.0,False,normgain
0.2511761337518692,1.0,0.35,0,0,0,0.0,0.0,0.0,False,normgain
0.2511761337518692,2.0,0.35,0,0,0,0.0,0.0,0.0,False,normgain
0.2511761337518692,4.0,0.35,0,0,0,0.0,0.0,0.0,False,normgain
0.2511761337518692,8.0,0.35,0,0,0,0.0,0.0,0.0,False,normgain
0.3122330456972122,0.0,0.3,828,0,1,1.0,0.000122,151.3,False,normgain
0.3122330456972122,0.25,0.3,0,0,0,0.0,0.0,0.0,False,normgain
0.3122330456972122,0.5,0.3,0,0,0,0.0,0.0,0.0,False,normgain
0.3122330456972122,1.0,0.3,0,0,0,0.0,0.0,0.0,False,normgain
0.3122330456972122,2.0,0.3,0,0,0,0.0,0.0,0.0,False,normgain
0.3122330456972122,4.0,0.3,0,0,0,0.0,0.0,0.0,False,normgain
0.3122330456972122,8.0,0.3,0,0,0,0.0,0.0,0.0,False,normgain
0.3646654263138771,0.0,0.25,756,0,1,1.0,0.000122,157.9,False,normgain
0.3646654263138771,0.25,0.25,0,0,0,0.0,0.0,0.0,False,normgain
0.3646654263138771,0.5,0.25,0,0,0,0.0,0.0,0.0,False,normgain
0.3646654263138771,1.0,0.25,0,0,0,0.0,0.0,0.0,False,normgain
0.3646654263138771,2.0,0.25,0,0,0,0.0,0.0,0.0,False,normgain
0.3646654263138771,4.0,0.25,0,0,0,0.0,0.0,0.0,False,normgain
0.3646654263138771,8.0,0.25,0,0,0,0.0,0.0,0.0,False,normgain
0.4106791913509369,0.0,0.2,682,0,1,1.0,0.000122,177.5,False,normgain
0.4106791913509369,0.25,0.2,0,0,0,0.0,0.0,0.0,False,normgain
0.4106791913509369,0.5,0.2,0,0,0,0.0,0.0,0.0,False,normgain
0.4106791913509369,1.0,0.2,0,0,0,0.0,0.0,0.0,False,normgain
0.4106791913509369,2.0,0.2,0,0,0,0.0,0.0,0.0,False,normgain
0.4106791913509369,4.0,0.2,0,0,0,0.0,0.0,0.0,False,normgain
0.4106791913509369,8.0,0.2,0,0,0,0.0,0.0,0.0,False,normgain
0.456562340259552,0.0,0.15,624,0,1,1.0,0.000122,72.8,False,normgain
0.456562340259552,0.25,0.15,0,0,0,0.0,0.0,0.0,False,normgain
