expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.1989449923136879,0.01522
1,bot,31156,1.450690041240195,1.0
1,brute_force,86279,2.014541200475781,1.0
1,ddos,100000,-0.001505740047645737,0.54399
1,dos,45446,-4.26909969449893,0.4138978127888043
1,infiltration,28224,19.9400286372337,0.5642361111111112
1,web_attacks,381,959.8022558975149,0.5144356955380578
2,benign,100000,-0.07026015595698722,0.01976
2,bot,31156,1.5012760238980223,1.0
2,brute_force,86279,2.678443159971326,1.0
2,ddos,100000,0.003073801236442697,0.96703
2,dos,45446,24.35059446457895,0.9561457554020156
2,infiltration,28224,16.549095044429535,0.934594671201814
2,web_attacks,381,1084.7012234936285,0.9973753280839895
3,benign,100000,-0.07487721497659329,0.00471
3,bot,31156,1.4543478953040896,1.0
3,brute_force,86279,-0.2380148682527977,0.004242051947750901
3,ddos,100000,0.0017570871029026103,0.699
3,dos,45446,27.332665305207506,0.9984817145623377
3,infiltration,28224,15.024999373634586,0.559984410430839
3,web_attacks,381,387.53015706713364,0.4330708661417323
4,benign,100000,-0.02206255297038897,0.0953
4,bot,31156,0.24232264631275072,0.8255873667993324
4,brute_force,86279,6.24511211745848,1.0
4,ddos,100000,-0.0033399587622045504,0.46949
4,dos,45446,25.703326365733442,0.9887778902433657
4,infiltration,28224,7.715711739396469,0.5246598639455783
4,web_attacks,381,685.7497442265326,0.49868766404199477
5,benign,100000,-0.06930249843041203,0.04321
5,bot,31156,1.501275755138019,1.0
5,brute_force,86279,0.18688976263103482,1.0
5,ddos,100000,0.003952895541558035,0.99614
5,dos,45446,9.687286575332296,0.7146723584033798
5,infiltration,28224,16.618615781962042,0.9199971655328798
5,web_attacks,381,1056.7165315741722,1.0
6,benign,100000,-0.07384995300761642,0.00582
6,bot,31156,1.3688343963023133,1.0
6,brute_force,86279,0.030550188789533896,0.9487940286744168
6,ddos,100000,0.0014013629598558684,0.71424
6,dos,45446,0.15308665847943323,0.42307353782511115
6,infiltration,28224,15.925690763556409,0.5674248866213152
6,web_attacks,381,1031.759219530968,0.5144356955380578
