tau_pre,tau_post,proposal_rate,accepted,helpful,harmful,harm_frac,benign_fpr_added,net_gain,feasible
7.435839052050142e-06,0.0,1.0,57072,12794,255,0.0195,0.007964,605758.6,False
7.435839052050142e-06,0.25,1.0,49860,12575,144,0.0113,0.004483,588994.1,False
7.435839052050142e-06,0.5,1.0,46949,12074,87,0.0072,0.002696,553294.9,False
7.435839052050142e-06,1.0,1.0,46301,12012,28,0.0023,0.000847,532745.7,False
7.435839052050142e-06,2.0,1.0,31803,11976,9,0.0008,0.000251,449696.4,False
7.435839052050142e-06,4.0,1.0,17184,11915,3,0.0003,9.4e-05,406742.3,False
7.435839052050142e-06,8.0,1.0,14176,11131,2,0.0002,6.3e-05,382723.5,False
0.07572222501039505,0.0,0.5754,54804,11338,218,0.0189,0.006804,582311.4,False
0.07572222501039505,0.25,0.5754,47949,11123,124,0.011,0.003856,565435.2,False
0.07572222501039505,0.5,0.5754,45041,10622,68,0.0064,0.002101,529735.4,False
0.07572222501039505,1.0,0.5754,44419,10560,28,0.0026,0.000847,509199.0,False
0.07572222501039505,2.0,0.5754,29924,10524,9,0.0009,0.000251,426153.6,False
0.07572222501039505,4.0,0.5754,15378,10465,3,0.0003,9.4e-05,383467.5,False
0.07572222501039505,8.0,0.5754,12797,9765,2,0.0002,6.3e-05,362533.6,False
0.353409007191658,0.0,0.5,53350,10472,170,0.016,0.005299,569038.4,False
0.353409007191658,0.25,0.5,46818,10271,103,0.0099,0.003198,552868.7,False
0.353409007191658,0.5,0.5,43941,9770,51,0.0052,0.001568,517169.7,False
0.353409007191658,1.0,0.5,43355,9708,26,0.0027,0.000784,496891.5,False
0.353409007191658,2.0,0.5,28909,9673,7,0.0007,0.000188,413871.6,False
0.353409007191658,4.0,0.5,14448,9626,2,0.0002,6.3e-05,371381.8,False
0.353409007191658,8.0,0.5,12253,9231,2,0.0002,6.3e-05,353490.7,False
0.8515532016754149,0.0,0.4,48572,9386,46,0.0049,0.001442,540647.9,False
0.8515532016754149,0.25,0.4,44494,9207,42,0.0045,0.001317,529067.4,False
0.8515532016754149,0.5,0.4,42317,8988,25,0.0028,0.000784,503182.4,False
0.8515532016754149,1.0,0.4,41856,8969,15,0.0017,0.00047,484343.4,False
0.8515532016754149,2.0,0.4,27557,8942,3,0.0003,9.4e-05,401552.8,False
0.8515532016754149,4.0,0.4,13541,8942,2,0.0002,6.3e-05,360517.5,False
0.8515532016754149,8.0,0.4,11809,8849,2,0.0002,6.3e-05,346260.3,False
0.9096702307462693,0.0,0.35,45440,9101,35,0.0038,0.001097,521068.7,False
0.9096702307462693,0.25,0.35,43069,8940,33,0.0037,0.001035,511414.1,False
0.9096702307462693,0.5,0.35,41848,8843,22,0.0025,0.00069,489831.0,False
0.9096702307462693,1.0,0.35,41439,8830,15,0.0017,0.00047,472037.9,True
0.9096702307462693,2.0,0.35,27160,8806,3,0.0003,9.4e-05,395795.0,True
0.9096702307462693,4.0,0.35,13217,8806,2,0.0002,6.3e-05,355053.4,True
0.9096702307462693,8.0,0.35,11545,8728,2,0.0002,6.3e-05,341305.0,True
0.9416633248329163,0.0,0.3,42431,8819,25,0.0028,0.000784,480709.3,False
0.9416633248329163,0.25,0.3,41457,8689,23,0.0026,0.000721,480213.2,False
