expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.16376680315156766,0.00354
1,bot,31156,0.5135106283825628,0.9935164976248556
1,brute_force,86279,10.864718323404272,0.9997681938826366
1,ddos,100000,-0.014565707672203058,0.14694
1,dos,45446,8.793060478853508,0.7896844606786075
1,infiltration,28224,16.030098645063216,0.596797052154195
1,web_attacks,381,318.1012684844122,0.7191601049868767
2,benign,100000,-0.007194609916286829,0.62547
2,bot,31156,0.6024435611626058,1.0
2,brute_force,86279,13.1257414403542,0.9998145551061093
2,ddos,100000,0.03640320361066344,0.99027
2,dos,45446,5.420510236007219,0.9485103199401488
2,infiltration,28224,2.5297684698734395,0.7218679138321995
2,web_attacks,381,-52.63766222841342,0.3884514435695538
