cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15899,0.30013203568360297,36.49948475551095,0,0,0,0,0,15886,13
1,1972836,0.48973536627859554,0.46467649734510624,1741406,20646,57189,131673,18862,2821,239
