round,expert,coverage,regime_tune_rows,marginal,action
0,3,0.7059,0,,dropped(min-support)
0,5,0.1594,34,,dropped(min-support)
0,1,0.7052,77,1.1648,kept(prune off)
0,2,0.2256,2270,3.6564,kept(prune off)
0,4,0.439,53,0.8981,kept(prune off)
0,6,0.7372,80281,0.0026,kept(prune off)
0,7,0.7094,291,0.0175,kept(prune off)
0,8,0.0304,893,0.0027,kept(prune off)
