cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,10942,0.11545598975270036,11.021811962946982,0,0,0,0,10942,0,0
1,15837,0.6250455817238366,44.23675712664382,0,0,0,0,0,15837,0
2,120,0.0049074578667458015,2754.0583237055534,0,0,0,0,0,0,120
3,1909622,0.04999805308008285,0.02734884080151945,1740136,0,18633,131673,19180,0,0
4,20651,0.01436309149727087,0.7326884151512806,0,20651,0,0,0,0,0
5,3721,0.013872482196159674,3.8944619154488476,851,0,0,0,0,2870,0
