budget,train_rows,fit_s,macro_f1,tail_f1,weighted_f1,brute_f1,ddos_f1,recall_ftp_bruteforce,recall_ssh_bruteforce
c0,1000000,528.0,0.747291,0.513403,0.982529,0.915874,0.999626,1.0,0.999469
