expert,owned_classes,threshold,owned_support,owned_accept_rate,owned_selected_rate,local_acc_given_owned_selected,owned_all_reject_rate,benign_accept_rate,non_owned_attack_accept_rate,mean_owned_margin,mean_benign_margin,mean_owned_stability
DoS_DDoS,"ddos,dos-goldeneye,dos-hulk,dos-slowhttptest,dos-slowloris",0.9964712858200073,75949,0.9588803012547894,0.9588803012547894,0.9999725372806415,0.04108019855429301,2.4200450128372386e-05,5.651154248255206e-05,0.2030705362558365,-78.836181640625,0.5685356259346008
Scan_Brute,"ftp-patator,portscan,ssh-patator",0.9992151260375977,34553,0.9499609295864324,0.9499609295864324,1.0,0.049952247272306315,0.0003102057698273188,0.0,0.013498594053089619,-69.8428955078125,0.8776187300682068
WebBot_Rare,"bot,heartbleed,infiltration,web-attack-�-brute-force,web-attack-�-sql-injection,web-attack-�-xss",0.9896403551101685,838,0.9415274463007159,0.9403341288782816,0.8109137055837563,0.05847255369928401,0.0003938073248162416,4.524804980905323e-05,0.025065014138817787,-12.316788673400879,0.9318060278892517
