tau_pre,tau_post,proposal_rate,accepted,helpful,harmful,harm_frac,benign_fpr_added,net_gain,feasible
0.00017246825154870749,0.0,1.0,23044,15158,80,0.0053,0.002477,439167.5,False
0.00017246825154870749,0.25,1.0,22188,15039,69,0.0046,0.002132,433468.2,False
0.00017246825154870749,0.5,1.0,21575,14753,46,0.0031,0.001411,432278.6,False
0.00017246825154870749,1.0,1.0,21054,14571,39,0.0027,0.001191,429523.8,False
0.00017246825154870749,2.0,1.0,19973,14163,29,0.002,0.000878,426935.8,False
0.00017246825154870749,4.0,1.0,17816,13041,18,0.0014,0.000533,417562.4,False
0.00017246825154870749,8.0,1.0,15538,12366,11,0.0009,0.000314,392934.2,False
0.05530751124024391,0.0,0.7,22374,14619,79,0.0054,0.002446,430059.7,False
0.05530751124024391,0.25,0.7,21522,14500,68,0.0047,0.002101,424365.7,False
0.05530751124024391,0.5,0.7,20921,14214,45,0.0032,0.00138,423199.0,False
0.05530751124024391,1.0,0.7,20408,14036,38,0.0027,0.00116,420497.5,False
0.05530751124024391,2.0,0.7,19365,13636,28,0.002,0.000847,418060.3,False
0.05530751124024391,4.0,0.7,17246,12518,17,0.0014,0.000502,408834.2,False
0.05530751124024391,8.0,0.7,15011,11859,11,0.0009,0.000314,384520.4,False
0.3793381154537201,0.0,0.3086,21045,13559,53,0.0039,0.00163,402102.7,False
0.3793381154537201,0.25,0.3086,20218,13440,47,0.0035,0.001442,397778.2,False
0.3793381154537201,0.5,0.3086,19653,13156,34,0.0026,0.001035,396669.7,False
0.3793381154537201,1.0,0.3086,19170,12986,29,0.0022,0.000878,394099.5,False
0.3793381154537201,2.0,0.3086,18174,12596,25,0.002,0.000752,391906.0,False
0.3793381154537201,4.0,0.3086,16130,11484,16,0.0014,0.00047,382997.7,True
0.3793381154537201,8.0,0.3086,13948,10854,11,0.001,0.000314,359087.7,True
0.3793381154537201,0.0,0.3086,21045,13559,53,0.0039,0.00163,402102.7,False
0.3793381154537201,0.25,0.3086,20218,13440,47,0.0035,0.001442,397778.2,False
0.3793381154537201,0.5,0.3086,19653,13156,34,0.0026,0.001035,396669.7,False
0.3793381154537201,1.0,0.3086,19170,12986,29,0.0022,0.000878,394099.5,False
0.3793381154537201,2.0,0.3086,18174,12596,25,0.002,0.000752,391906.0,False
0.3793381154537201,4.0,0.3086,16130,11484,16,0.0014,0.00047,382997.7,True
0.3793381154537201,8.0,0.3086,13948,10854,11,0.001,0.000314,359087.7,True
0.3793381154537201,0.0,0.3086,21045,13559,53,0.0039,0.00163,402102.7,False
0.3793381154537201,0.25,0.3086,20218,13440,47,0.0035,0.001442,397778.2,False
0.3793381154537201,0.5,0.3086,19653,13156,34,0.0026,0.001035,396669.7,False
0.3793381154537201,1.0,0.3086,19170,12986,29,0.0022,0.000878,394099.5,False
0.3793381154537201,2.0,0.3086,18174,12596,25,0.002,0.000752,391906.0,False
0.3793381154537201,4.0,0.3086,16130,11484,16,0.0014,0.00047,382997.7,True
0.3793381154537201,8.0,0.3086,13948,10854,11,0.001,0.000314,359087.7,True
0.45683148503303495,0.0,0.3,20705,13271,47,0.0035,0.001442,393962.7,False
0.45683148503303495,0.25,0.3,19882,13152,42,0.0032,0.001285,389639.4,False
0.45683148503303495,0.5,0.3,19320,12868,30,0.0023,0.000909,388535.0,False
0.45683148503303495,1.0,0.3,18846,12698,26,0.002,0.000784,385984.6,False
0.45683148503303495,2.0,0.3,17855,12308,24,0.0019,0.000721,383810.7,False
0.45683148503303495,4.0,0.3,15827,11197,15,0.0013,0.000439,374982.2,True
0.45683148503303495,8.0,0.3,13662,10576,10,0.0009,0.000282,351205.4,True
0.7766543626785278,0.0,0.25,17892,11257,19,0.0017,0.000564,335635.3,False
0.7766543626785278,0.25,0.25,17156,11144,17,0.0015,0.000502,331450.3,False
0.7766543626785278,0.5,0.25,16646,10872,15,0.0014,0.000439,330523.8,True
0.7766543626785278,1.0,0.25,16224,10709,13,0.0012,0.000376,328192.4,True
0.7766543626785278,2.0,0.25,15422,10354,12,0.0012,0.000345,326427.9,True
0.7766543626785278,4.0,0.25,13729,9475,6,0.0006,0.000157,319292.5,True
0.7766543626785278,8.0,0.25,11690,8889,6,0.0007,0.000157,299444.9,True
0.8730051994323731,0.0,0.2,15162,9379,8,0.0009,0.000219,293899.0,True
0.8730051994323731,0.25,0.2,14590,9272,6,0.0006,0.000157,289884.7,True
0.8730051994323731,0.5,0.2,14206,9052,5,0.0006,0.000125,289226.5,True
0.8730051994323731,1.0,0.2,13857,8903,4,0.0004,9.4e-05,287008.3,True
0.8730051994323731,2.0,0.2,13234,8607,4,0.0005,9.4e-05,285553.4,True
0.8730051994323731,4.0,0.2,12103,8208,3,0.0004,6.3e-05,280326.5,True
0.8730051994323731,8.0,0.2,10148,7643,3,0.0004,6.3e-05,262526.6,True
0.9467703968286514,0.0,0.15,12300,7404,2,0.0003,3.1e-05,236270.4,True
0.9467703968286514,0.25,0.15,11887,7301,2,0.0003,3.1e-05,234258.6,True
0.9467703968286514,0.5,0.15,11572,7099,2,0.0003,3.1e-05,233705.0,True
0.9467703968286514,1.0,0.15,11325,6959,2,0.0003,3.1e-05,233165.2,True
0.9467703968286514,2.0,0.15,10897,6765,2,0.0003,3.1e-05,232105.5,True
0.9467703968286514,4.0,0.15,10146,6651,2,0.0003,3.1e-05,228258.8,True
0.9467703968286514,8.0,0.15,8350,6127,2,0.0003,3.1e-05,212082.4,True
0.9876015663146972,0.0,0.1,7685,4782,0,0.0,-3.1e-05,161222.7,True
0.9876015663146972,0.25,0.1,7623,4762,0,0.0,-3.1e-05,161118.0,True
0.9876015663146972,0.5,0.1,7608,4749,0,0.0,-3.1e-05,161086.8,True
0.9876015663146972,1.0,0.1,7597,4748,0,0.0,-3.1e-05,161026.4,True
0.9876015663146972,2.0,0.1,7508,4743,0,0.0,-3.1e-05,160725.0,True
0.9876015663146972,4.0,0.1,7102,4740,0,0.0,-3.1e-05,158462.3,True
0.9876015663146972,8.0,0.1,5591,4266,0,0.0,-3.1e-05,144950.3,True
0.9947923511266707,0.0,0.05,5148,3567,0,0.0,0.0,107669.1,True
0.9947923511266707,0.25,0.05,5148,3567,0,0.0,0.0,107669.1,True
0.9947923511266707,0.5,0.05,5148,3567,0,0.0,0.0,107669.1,True
0.9947923511266707,1.0,0.05,5147,3567,0,0.0,0.0,107661.9,True
0.9947923511266707,2.0,0.05,5140,3563,0,0.0,0.0,107616.2,True
0.9947923511266707,4.0,0.05,5007,3562,0,0.0,0.0,106827.7,True
0.9947923511266707,8.0,0.05,3779,3126,0,0.0,0.0,96990.9,True
