class,rows,weight,mean_residual,clipped_rows
benign,1741405,0.1640712234707253,0.00873943983397606,0
bot,20651,13.83544965478187,0.5551292914449775,9
brute_force,57189,4.995965331739391,16.10779313797005,2508
ddos,131674,2.169856585350243,0.07834673473336964,0
dos,30122,9.485075676665465,20.35694376685075,1981
infiltration,18707,15.273029483559995,36.01381796465696,5257
web_attacks,252,1132.8433452224517,1333.6433998571292,245
