expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.006886506779266989,0.25097
1,bot,31156,0.40684669220895003,0.9935485941712672
1,brute_force,86279,3.176238414813258,1.0
1,ddos,100000,0.06282145798936366,0.94228
1,dos,45446,7.410900268001001,0.6904678079478942
1,infiltration,28224,-7.105582130814011,0.3443523242630385
1,web_attacks,381,305.20379063520795,0.8398950131233596
2,benign,100000,-0.07192427517057211,0.06028
2,bot,31156,0.5040013418879582,1.0
2,brute_force,86279,-0.18310945781240262,0.022067942372999222
2,ddos,100000,0.06836190486193669,0.99259
2,dos,45446,28.593545580030483,0.9990098138450029
2,infiltration,28224,19.962768226554694,0.9484481292517006
2,web_attacks,381,1022.7895858786322,1.0
3,benign,100000,-0.19903394894810245,0.03941
3,bot,31156,0.4805321461396271,0.999839517267942
3,brute_force,86279,0.36285484954745817,0.9987250663545011
3,ddos,100000,0.07056830846468527,0.99373
3,dos,45446,-7.4749162877264865,0.3417902565682348
3,infiltration,28224,23.691740416515625,0.9315830498866213
3,web_attacks,381,927.3544336921586,0.994750656167979
4,benign,100000,-0.07095828429640648,0.03222
4,bot,31156,0.5039003425005834,1.0
4,brute_force,86279,1.1368613570282715,1.0
4,ddos,100000,0.07019133946154636,0.99352
4,dos,45446,28.1797396220367,0.9974695242705629
4,infiltration,28224,19.940027218219125,0.9689980158730159
4,web_attacks,381,946.3737651460012,1.0
5,benign,100000,-0.07455614343515675,0.02179
5,bot,31156,0.4049767703478501,0.9995827448966491
5,brute_force,86279,0.0005593841723744685,0.27735601942535265
5,ddos,100000,0.06914900246635682,0.98697
5,dos,45446,0.7197294614644522,0.43444967653918937
5,infiltration,28224,19.16690830426264,0.9307681405895691
5,web_attacks,381,962.5296945044898,1.0
