class,rows,weight,mean_residual,clipped_rows
benign,1741406,0.1640712234707253,0.005699878012906031,0
bot,20651,13.83544965478187,0.2089765068576161,9
brute_force,57189,4.995965331739391,3.4312946347519406,0
ddos,131673,2.169856585350243,0.03403558758577672,0
dos,30122,9.485075676665465,5.163415740876121,1
infiltration,18707,15.273029483559995,41.273541252865265,9739
web_attacks,252,1132.8433452224517,1336.8768839223817,234
