round,expert,coverage,regime_tune_rows,marginal,action
0,3,0.6963,14,,dropped(min-support)
0,4,0.4392,0,,dropped(min-support)
0,7,0.0482,34,,dropped(min-support)
0,1,0.5671,170,1.3261,kept(prune off)
0,2,0.1982,2216,4.7975,kept(prune off)
0,5,0.0811,53,0.3791,kept(prune off)
0,6,0.0422,589,0.0,kept(prune off)
0,8,0.2607,79481,0.0007,kept(prune off)
